Fecha ;PM10;CO;OZONO;NO;NO2;NOX;Vel Viento;Dir Viento;Temperatura;HR;Precipitacion;Presion Baro;PM2.5
8/05/2024 18:00;28;1,1;4;21,2;29,2;50,4;0;0;17;74;0;563;28
8/05/2024 19:00;37,6;1,4;0,4;35,7;33,4;69;0;0;16,6;74;0;563;23
8/05/2024 20:00;37,7;0,9;0,7;24,3;28,4;52,7;0;0;16,2;73;0;564;27
8/05/2024 21:00;40,1;1;0;20,6;29,5;50,2;0;0;16,2;73;0;564;14
8/05/2024 22:00;40,7;0,9;0,7;23,9;23,2;47;0;0;15,7;76;0,2;564;25
8/05/2024 23:00;41,7;0,6;1,3;9,9;16,8;26,7;0;0;15,2;77;0,1;564;9
45421;30,3;0,5;1,5;12,6;15,7;28,3;0;0;15,5;76;0;564;5
9/05/2024 1:00;22,3;0,2;10,8;0,5;6,8;7,3;0;0;15,5;73;0;564;5
9/05/2024 2:00;17;0,3;3,2;3;13,6;16,6;0;0;15,5;75;0;564;4
9/05/2024 3:00;18,6;0,3;1;6,4;19,7;26,1;0;0;14,9;78;0;564;2
9/05/2024 4:00;20,9;0,2;3;2,8;15,3;18,1;0;0;14,7;77;0;563;18
9/05/2024 5:00;15,3;0,2;10,5;2,8;9,2;12;0;0;14,4;77;0;563;4
9/05/2024 6:00;14,8;0,5;2,1;38;22,4;60,6;0;0;14,4;77;0;564;5
9/05/2024 7:00;11,8;0,8;1,3;35,4;22,5;57,9;0;0;15;75;0;564;10
9/05/2024 8:00;0;0,9;2,4;39,3;21,2;60,4;0;0;15,9;73;0;565;21
9/05/2024 9:00;16;0,8;2,8;33,5;18,8;52,3;0;0;15,4;76;1,1;565;16
9/05/2024 10:00;24,6;0,8;1,8;37,1;21,7;58,8;0;0;14,9;81;2,5;565;11
9/05/2024 11:00;22,8;0,8;5,1;33;20,1;53,1;0;0;15,5;82;1,4;565;16
9/05/2024 12:00;29;0,9;8,6;22,6;24,9;47,5;0;0;17,7;73;0,6;565;17
9/05/2024 13:00;21,3;1,1;10,2;30,3;38,4;68,7;0;0;18,1;71;0,7;564;19
9/05/2024 14:00;23,1;1;10,9;22,1;38,7;60,8;0;0;17,8;70;0,3;564;0
9/05/2024 15:00;24,3;0,5;12,4;12,5;12,9;25,5;0;0;18,9;65;0;563;24
9/05/2024 16:00;20,7;0,4;9,8;14,3;11;25,2;0;0;18,7;62;0;563;5
9/05/2024 17:00;32;0,6;4,3;21,4;17,5;38,9;0;0;17,1;71;0,6;563;7
9/05/2024 18:00;23,3;0,9;1,8;23,9;19,9;43,8;0;0;14,8;80;1,7;564;7
9/05/2024 19:00;16,9;1,1;0,4;26,2;23,3;49,5;0;0;14,4;82;0,7;564;11
9/05/2024 20:00;19,2;1,5;0;52,4;23,7;76,2;0;0;14,4;83;0,1;565;9
9/05/2024 21:00;18,1;1,2;0,1;42,6;21,6;64,1;0;0;14,5;83;0;565;14
9/05/2024 22:00;23,1;0,8;0,1;27,6;23,1;50,7;0;0;14,4;82;0,1;565;13
9/05/2024 23:00;17,9;0,5;0;12,7;16,9;29,5;0;0;14;81;0;566;10
45422;13,4;0,4;0,3;12;16;28;0;0;14;81;0;566;11
10/05/2024 1:00;9,6;0,4;2,3;6,6;13,7;20,3;0;0;13,7;81;0;565;8
10/05/2024 2:00;12;0,3;1,4;8,4;14,8;23,1;0;0;13,6;81;0;565;4
10/05/2024 3:00;12,3;0,3;2;5,4;13,3;18,7;0;0;13,6;81;0;565;8
10/05/2024 4:00;14,1;0,3;1,5;6,5;13,2;19,7;0;0;13,6;81;0;564;7
10/05/2024 5:00;14;0,4;0,2;26,1;17,9;44;0;0;13,6;81;0;564;12
10/05/2024 6:00;16,5;0,9;0;104,7;27,1;132;0;0;13,6;82;0,1;565;9
10/05/2024 7:00;33,5;1,2;0,1;63,6;18,5;82,1;0;0;13,7;83;2,9;565;28
10/05/2024 8:00;0;1,2;0,9;52,3;18,6;70,9;0;0;14,2;83;0,2;565;29
10/05/2024 9:00;0;1;2,5;33,6;17,1;50,7;0;0;15,2;79;0,1;565;23
10/05/2024 10:00;27,9;1;5,6;32,3;22,3;54,6;0;0;17,8;70;0,1;565;21
10/05/2024 11:00;22,1;1;0;23,9;26,5;50,4;0;0;18;66;0;565;19
10/05/2024 12:00;26,4;0,5;0;12,1;13,5;25,5;0;0;21,6;51;0;565;23
10/05/2024 13:00;18,9;0,3;13,9;3,9;3,6;7,5;0;0;24,1;42;0;564;4
10/05/2024 14:00;14,1;0,3;14,9;3,9;3,3;7,2;0;0;22,8;45;0;563;9
10/05/2024 15:00;11,2;0,5;9,7;11,7;9,4;21;0;0;20,8;51;0;563;3
10/05/2024 16:00;8,5;0,6;6,5;18,6;13,5;32,1;0;0;19,4;55;0;563;0
10/05/2024 17:00;6;0,5;7,5;10,8;9,4;20,2;0;0;19;54;0;563;6
10/05/2024 18:00;6;0,6;4,3;19,6;13,8;33,4;0;0;17,6;58;0;563;6
10/05/2024 19:00;6,9;0,6;3,5;12,3;14,9;27,2;0;0;16,9;60;0;564;3
10/05/2024 20:00;6,3;0,7;2,1;19,9;15,3;35,1;0;0;15,8;66;0,1;564;4
10/05/2024 21:00;7,4;0,8;0,3;19,4;15,6;35;0;0;15,3;69;0;565;4
10/05/2024 22:00;10;0,9;0,2;26,5;15,4;41,9;0;0;15,2;68;0;565;8
10/05/2024 23:00;17,4;1;0,3;29,4;15,6;45;0;0;15,6;67;0;565;13
45423;17,3;0,9;0,2;30,5;16;46,5;0;0;14,8;75;0;565;12
11/05/2024 1:00;21;0,6;0,3;19,5;15,3;34,8;0;0;14,2;76;0;565;16
11/05/2024 2:00;18;0,8;0,2;33,4;14,8;48,2;0;0;14,3;77;0;564;10
11/05/2024 3:00;16,9;0,6;0;32,3;13,2;45,4;0;0;14,6;77;0;564;10
11/05/2024 4:00;18;0,5;0,2;25,5;11,7;37,2;0;0;14,4;77;0;564;10
11/05/2024 5:00;21,1;0,4;0,2;26,2;11;37,2;0;0;14,3;76;0;564;10
11/05/2024 6:00;24;0,4;0,2;25,1;11,3;36,4;0;0;14,2;77;0;564;12
11/05/2024 7:00;19,7;0,5;1,6;26,1;11,7;37,8;0;0;16,9;67;0;565;7
11/05/2024 8:00;19,8;0,8;2,8;33,5;15,1;48,6;0;0;16;69;0;565;5
11/05/2024 9:00;23,9;0,6;10;19;13,2;32,3;0;0;20,8;54;0;565;11
11/05/2024 10:00;32,5;0,6;18,5;15,7;16,9;32,5;0;0;22,7;47;0;565;19
11/05/2024 11:00;23,6;0,6;23,6;11,4;18,7;30,1;0;0;22,8;44;0;565;16
11/05/2024 12:00;17,7;0,7;22,8;10,1;22,8;32,9;0;0;21,2;52;0;565;13
11/05/2024 13:00;24,1;0,8;17,7;10,5;24,6;35,1;0;0;17,3;71;0,9;564;22
11/05/2024 14:00;35,2;0,7;27,6;8,1;18,8;27;0;0;19,8;63;0;564;27
11/05/2024 15:00;25,9;0,5;28,7;7,4;18,3;25,6;0;0;20;60;0;563;19
11/05/2024 16:00;29,2;0,5;31,2;5,2;20,2;25,5;0;0;21,1;56;0,1;563;22
11/05/2024 17:00;41,9;0,8;15,2;8,2;26,2;34,4;0;0;17,7;68;0;563;19
11/05/2024 18:00;36,3;0,9;6,5;16,8;32,2;49;0;0;17,3;70;0;563;16
11/05/2024 19:00;28,8;1,1;0,3;30,1;30,2;60,2;0;0;16,4;72;0;564;18
11/05/2024 20:00;31,7;1,1;1,2;37,1;25,8;62,8;0;0;16;71;0;564;19
11/05/2024 21:00;25,4;1,1;0,5;31,9;24,5;56,4;0;0;15,9;69;0;565;15
11/05/2024 22:00;34,3;1,1;0,6;36,6;20,9;57,5;0;0;15,9;67;0;565;17
11/05/2024 23:00;30,1;1,3;0,2;49,4;18,9;68,3;0;0;15,2;74;0;565;13
45424;35,9;1,1;0,1;47;16,6;63,6;0;0;15,1;73;0;565;26
12/05/2024 1:00;35,5;0,7;0;29,1;16;45,1;0;0;15;73;0;565;18
12/05/2024 2:00;33,2;0,6;0,1;22,5;14,4;36,9;0;0;14;76;0;564;7
12/05/2024 3:00;24,8;0,4;0,2;16,6;13,7;30,4;0;0;13,8;77;0;564;6
12/05/2024 4:00;29,7;0,6;0,1;29,8;12,7;42,5;0;0;12,7;80;0;564;10
12/05/2024 5:00;27,9;0,4;0,1;20,2;12,2;32,4;0;0;12,3;82;0;564;9
12/05/2024 6:00;22,2;0,3;0,6;9,4;11,7;21,1;0;0;12,9;80;0;565;11
12/05/2024 7:00;22,9;0,4;1,5;14,7;10,8;25,5;0;0;13,9;76;0;565;9
12/05/2024 8:00;19,6;0,4;6;12,2;8,9;21,1;0;0;16,1;68;0;565;7
12/05/2024 9:00;21,9;0,5;8,5;15,1;14,1;29,1;0;0;17,9;63;0;565;6
12/05/2024 10:00;16,9;0,5;15;12,3;14,1;26,4;0;0;19,2;59;0;566;14
12/05/2024 11:00;25,4;0,4;17,9;8,9;12,1;21;0;0;19,4;58;0;565;13
12/05/2024 12:00;21,8;0,4;19,7;7;12;19;0;0;19,8;58;0;565;19
12/05/2024 13:00;19,1;0,3;29;4,9;9,7;14,6;0;0;21,6;51;0;564;12
12/05/2024 14:00;19,2;0,3;26,1;4;9,3;13,3;0;0;20,6;53;0;564;10
12/05/2024 15:00;14,7;0,5;13,6;10,5;13,9;24,3;0;0;17;74;2,2;564;11
12/05/2024 16:00;24,5;0,3;21,3;5,3;7,6;12,9;0;0;19,8;63;0;563;12
12/05/2024 17:00;32,7;0,4;14,7;4,7;9,7;14,4;0;0;18;67;2,3;563;9
12/05/2024 18:00;33,5;0,5;10,8;3,5;14,7;18,1;0;0;14,7;83;2,5;564;14
12/05/2024 19:00;23,3;0,4;13,7;1,4;11,5;12,9;0;0;14,2;82;1,4;564;11
12/05/2024 20:00;21,9;0,6;4,5;10,8;20,5;31,3;0;0;13,8;83;0,1;565;9
12/05/2024 21:00;15,5;0,9;0,1;18,6;26,8;45,4;0;0;14;84;0,1;565;10
12/05/2024 22:00;14,9;0,7;2,2;17,1;19,6;36,7;0;0;14,3;84;1,9;565;14
12/05/2024 23:00;14,3;0,4;2,5;4,9;15,8;20,6;0;0;14;84;0,9;566;9
45425;13,3;0,4;0,8;6,8;16,4;23,2;0;0;13,9;84;0,3;566;8
13/05/2024 1:00;10,5;0,2;4,7;1,1;9,8;10,9;0;0;13,5;83;0,2;565;8
13/05/2024 2:00;7,9;0,2;3,2;1,9;10,8;12,7;0;0;13,3;83;0,1;565;5
13/05/2024 3:00;5,9;0,2;4,6;1,5;9,8;11,3;0;0;13,2;83;0;564;0
13/05/2024 4:00;8,7;0,1;9,7;0,1;4,5;4,6;0;0;13,3;80;0;564;1
13/05/2024 5:00;6,4;0,1;11,2;0,1;3,6;3,7;0;0;13,4;77;0;564;1
13/05/2024 6:00;4,9;0,2;8,5;1,5;6,3;7,8;0;0;13,4;76;0;565;2
13/05/2024 7:00;5,5;0,3;8,9;4,2;7,9;12,1;0;0;14,5;73;0;565;2
13/05/2024 8:00;4,8;0,3;16,2;3,7;5,7;9,4;0;0;16,4;65;0;565;3
13/05/2024 9:00;5,2;0,2;22,8;2,1;2,6;4,7;0;0;18,5;56;0;565;4
13/05/2024 10:00;5,1;0,2;26,1;1,4;1,7;3,1;0;0;21,7;46;0;565;5
13/05/2024 11:00;5,3;0,2;27,2;2,5;2,2;4,7;0;0;20,6;47;0;565;1
13/05/2024 12:00;5,9;0,2;26,6;2,9;2,2;5,2;0;0;22,5;44;0;565;1
13/05/2024 13:00;5,4;0,2;25,3;1,2;1,6;2,8;0;0;23,6;42;0;564;3
13/05/2024 14:00;5,4;0,2;24,7;3,2;2,3;5,6;0;0;23,2;42;0;564;2
13/05/2024 15:00;5,2;0,2;24,7;1,4;1,5;2,9;0;0;24,1;41;0;563;4
13/05/2024 16:00;5,1;0,2;23,3;2;2,3;4,3;0;0;23,1;44;0;563;3
13/05/2024 17:00;5,1;0,2;21,8;1,4;2,6;4;0;0;21,3;49;0;563;4
13/05/2024 18:00;5;0,2;20,9;0,5;3;3,5;0;0;19,2;55;0;563;5
13/05/2024 19:00;4,9;0,2;17,3;0,6;5,9;6,5;0;0;17,6;61;0;563;4
13/05/2024 20:00;6;0,3;12,8;1,7;9,4;11,2;0;0;16,8;64;0;564;6
13/05/2024 21:00;6;0,4;11,5;3,2;9,4;12,7;0;0;16,2;65;0;564;6
13/05/2024 22:00;6;0,3;13,4;2,5;8,5;11,1;0;0;16,4;61;0;565;6
13/05/2024 23:00;7;0,2;14,1;1,4;7,1;8,5;0;0;16,1;65;0;565;7
45426;8,7;0,2;14,5;1,7;5,5;7,1;0;0;15,8;66;0;564;6
14/05/2024 1:00;7,6;0,2;16,5;0,2;3;3,1;0;0;15,6;67;0;564;4
14/05/2024 2:00;11,6;0,2;14,1;0,2;4,9;5,1;0;0;15,2;70;0;564;6
14/05/2024 3:00;11,7;0,2;9,5;0,1;8,6;8,7;0;0;14,1;78;0,6;563;5
14/05/2024 4:00;8,6;0,2;6,4;0,7;11,5;12,2;0;0;13,7;82;0,1;563;5
14/05/2024 5:00;16;0,2;7,7;0,7;10,3;11;0;0;13,5;82;0;563;6
14/05/2024 6:00;12,3;0,4;3;18,5;17,3;35,9;0;0;13,1;80;0;564;3
14/05/2024 7:00;9,1;0,8;2,3;35,7;20,4;56,1;0;0;13,8;77;0;564;7
14/05/2024 8:00;19,5;0,8;8,3;21,6;14,7;36,4;0;0;15,8;69;0;565;12
14/05/2024 9:00;14,1;0,4;17;8,6;7,7;16,3;0;0;17,1;62;0;565;7
14/05/2024 10:00;12,8;0;0;3,8;4,2;8;0;0;20,2;51;0;565;7
14/05/2024 11:00;12,4;0,3;0;0;0;0;0;0;20,8;49;0;564;4
14/05/2024 12:00;14,4;0,2;18,2;3,1;2,7;5,8;0;0;21,7;47;0;564;4
14/05/2024 13:00;10,9;0,2;0;2,3;2,8;5,1;0;0;22,4;45;0;564;5
14/05/2024 14:00;11,7;0,2;17,6;5,9;4,7;10,6;0;0;20,8;49;0;563;3
14/05/2024 15:00;9,1;0,3;16,4;6,8;5,9;12,7;0;0;20;51;0;563;6
14/05/2024 16:00;8,8;0,3;15,2;8,6;7;15,5;0;0;20,4;50;0;563;7
14/05/2024 17:00;12,3;0,3;13,9;9,8;7,2;17;0;0;19,9;50;0;563;8
14/05/2024 18:00;16,5;0,4;8,7;11;11,4;22,2;0;0;19;53;0;563;7
14/05/2024 19:00;12,2;0,4;8,4;6;11,9;17,9;0;0;17,5;59;0;564;7
14/05/2024 20:00;13,7;0,4;8,9;8,2;9,8;18,1;0;0;17;61;0;564;5
14/05/2024 21:00;15,7;0,4;6,9;0;0;0;0;0;16,8;62;0;565;9
14/05/2024 22:00;12;0,4;9,4;1,3;5,4;6,7;0;0;15,9;67;0,5;565;0
14/05/2024 23:00;15,5;0,4;7,4;0,7;9,8;10,5;0;0;14,2;77;1;565;0
45427;11,3;0,4;3,6;2,3;14,4;16,6;0;0;13,8;81;2,2;565;7
15/05/2024 1:00;21,7;0,4;4,9;0,5;11,5;12,1;0;0;13,4;83;0,5;565;7
15/05/2024 2:00;15,5;0,4;2,4;1,6;12,9;14,4;0;0;13,6;83;0,6;564;9
15/05/2024 3:00;11,8;0,4;3,6;1,3;12,6;13,9;0;0;13,7;83;0,2;564;10
15/05/2024 4:00;11,3;0,4;4,2;1,2;11,9;13,1;0;0;13,6;82;0;564;6
15/05/2024 5:00;8,5;0,4;3,2;6,9;13,5;20,5;0;0;13,7;81;0;564;4
15/05/2024 6:00;11,7;0,4;1;15,7;17,6;33,3;0;0;13,8;79;0;565;4
15/05/2024 7:00;9,3;0,5;1,5;37,1;18,5;55,6;0;0;14,6;74;0;565;6
15/05/2024 8:00;16,2;0,6;2,4;36,8;18,4;55,2;0;0;15,3;74;0;565;13
15/05/2024 9:00;17,7;0,6;5,9;20,2;15,6;35,8;0;0;16,9;67;0;565;10
15/05/2024 10:00;18,5;0,7;8,7;14,5;14,8;29,2;0;0;17,1;68;0;566;11
15/05/2024 11:00;23,5;0,6;14,1;11,1;13,5;24,6;0;0;18,9;62;0,1;565;8
15/05/2024 12:00;17,2;0,6;17,9;7,8;12,4;20,2;0;0;20,6;55;0;565;7
15/05/2024 13:00;14,3;0,6;17,9;8,9;11,8;20,7;0;0;21,7;50;0;564;6
15/05/2024 14:00;10,8;0,6;17,6;6,2;7,7;13,9;0;0;22,4;45;0;564;10
15/05/2024 15:00;9,2;0,6;17,5;8;14,1;22,1;0;0;23,6;43;0;563;7
15/05/2024 16:00;11;0,6;17,7;6,9;15,7;22,5;0;0;19,5;58;0;563;11
15/05/2024 17:00;25,3;0,6;15;14,9;19,4;34,4;0;0;19,8;60;0;563;18
15/05/2024 18:00;29,7;0,7;8,2;17;24;40,9;0;0;16,8;71;0,5;564;20
15/05/2024 19:00;22,6;0,8;2;21,6;27,8;49,5;0;0;15,9;75;0;564;17
15/05/2024 20:00;32,7;0,9;1,6;21,4;26,1;47,5;0;0;15,7;74;0;565;16
15/05/2024 21:00;24,6;0,9;1,9;13,7;23,4;37,2;0;0;15,4;74;0;565;17
15/05/2024 22:00;26,5;0,9;1;19,2;23,9;43,1;0;0;15;74;0;565;19
15/05/2024 23:00;28,5;0,9;0,7;22,6;21;43,6;0;0;15;74;0;565;12
45428;29,5;0,9;1,1;11,6;17,9;29,4;0;0;14,8;75;0;565;12
16/05/2024 1:00;28,4;0,8;4,9;3,2;12,7;15,8;0;0;14,6;76;0;565;10
16/05/2024 2:00;23,4;0,7;6,6;2,9;11,4;14,3;0;0;14,5;75;0;564;6
16/05/2024 3:00;26,1;0,6;7,9;0,8;9,9;10,7;0;0;14,3;74;0;564;4
16/05/2024 4:00;19,2;0,6;6,3;1;11;12;0;0;14,3;74;0;564;4
16/05/2024 5:00;15;0,5;2,7;0;0;0;0;0;13,7;75;0;564;4
16/05/2024 6:00;18,2;0,6;0,3;0;0;0;0;0;13,5;78;0;564;10
16/05/2024 7:00;24;0,8;0,7;68,1;20,8;89;0;0;14,3;78;0;565;24
16/05/2024 8:00;30,2;0,8;3,1;35,4;19,2;54,6;0;0;16,8;68;0;565;29
16/05/2024 9:00;35,7;1,1;0;29,7;23,4;53,1;0;0;18,1;62;0;565;12
16/05/2024 10:00;36,1;0,8;0;12,6;18,9;31,5;0;0;19,7;54;0;565;18
16/05/2024 11:00;34;1;0;17,6;29,8;47,4;0;0;18,7;58;0,1;565;16
16/05/2024 12:00;32;1;10;15,7;24,4;40;0;0;17,8;67;0,8;565;25
16/05/2024 13:00;27,7;1;13,6;0;0;0;0;0;18,8;62;0;564;14
16/05/2024 14:00;29,8;1;18,3;9;18,8;27,8;0;0;20,3;57;0;564;15
16/05/2024 15:00;21,9;1;17,1;8,1;17,8;25,8;0;0;19,4;59;0;563;6
16/05/2024 16:00;22,2;0,9;7,6;21;26,2;47,2;0;0;18,1;65;0;563;9
16/05/2024 17:00;25,3;0,9;4,2;20,6;28,5;49,1;0;0;16,8;68;0;564;20
16/05/2024 18:00;32;0,9;14,2;6,6;9,2;15,8;0;0;16,9;60;0;564;21
16/05/2024 19:00;23,5;0,8;9,8;10,3;13,1;23,4;0;0;16,1;62;0;564;4
16/05/2024 20:00;17,1;0,8;8,9;12,9;12,3;25,2;0;0;15,6;64;0;565;8
16/05/2024 21:00;13,1;0,8;7,3;6,1;13,6;19,7;0;0;15,2;66;0;565;7
16/05/2024 22:00;19;0,8;4,7;6,1;15,7;21,8;0;0;14,8;68;0;565;5
16/05/2024 23:00;23;0,7;9,2;3,7;10,2;13,9;0;0;14,9;68;0;566;7
45429;17;0,7;4,8;4,3;14,1;18,4;0;0;14,6;69;0;565;5
17/05/2024 1:00;12,4;0,5;11,1;0,7;8,1;8,8;0;0;14,7;69;0;565;7
17/05/2024 2:00;10,1;0,5;12,1;0,4;5,6;6;0;0;14,2;71;0;565;10
17/05/2024 3:00;15;0,4;14,1;0,1;4,8;4,8;0;0;14,1;70;0;565;6
17/05/2024 4:00;12,5;0,4;13;0,8;5,7;6,5;0;0;14,2;68;0;565;4
17/05/2024 5:00;9,4;0,4;11,7;1,7;6,2;7,9;0;0;14,1;67;0;565;6
17/05/2024 6:00;7,5;0,4;0,7;28;20,7;48,7;0;0;13,9;68;0;565;6
17/05/2024 7:00;0;0,5;1,7;36,1;20,6;56,7;0;0;13,9;68;0;565;13
17/05/2024 8:00;21,9;0,6;4,1;30,9;20,6;51,5;0;0;15,6;62;0;566;15
17/05/2024 9:00;16,8;0;11;17,2;13,2;30,3;0;0;19,6;51;0;566;12
17/05/2024 10:00;18,8;0;15,3;6,5;7,4;13,9;0;0;19,9;48;0;565;9
17/05/2024 11:00;20,7;0;15,5;5,8;5,1;10,9;0;0;21,9;44;0;565;5
17/05/2024 12:00;18,6;0;14,7;6,9;4,7;11,5;0;0;21,6;45;0;565;1
17/05/2024 13:00;14,1;0;15;7;4,5;11,6;0;0;22;45;0;565;4
17/05/2024 14:00;10,9;0;14,7;5,1;4,4;9,4;0;0;20,9;47;0;564;4
17/05/2024 15:00;8,3;0;14,7;6,7;4,5;11,2;0;0;20,8;47;0;564;5
17/05/2024 16:00;7,3;0;13,3;9;6,4;15,4;0;0;20,4;49;0;564;3
17/05/2024 17:00;11,9;0;13,6;5,6;6;11,6;0;0;21;48;0;564;4
17/05/2024 18:00;16,8;0;8,4;16,1;11,8;27,9;0;0;19;53;0;564;4
17/05/2024 19:00;13,9;0;3,8;17,9;16,5;34,5;0;0;17,7;56;0;564;8
17/05/2024 20:00;17,2;0;2,4;18,4;16,3;34,8;0;0;16,5;60;0;565;6
17/05/2024 21:00;18,3;0;1,1;19,7;18,2;37,8;0;0;15,6;64;0;565;11
17/05/2024 22:00;14,4;0;0,3;62,6;21,6;84,2;0;0;14,9;70;0;566;14
17/05/2024 23:00;39,9;0;0,2;40,6;18,6;59,2;0;0;14,7;69;0;566;20
45430;34,2;0;4,6;6,5;12,2;18,8;0;0;14,8;67;0;566;16
18/05/2024 1:00;25,5;0;1,8;4,9;13,9;18,8;0;0;14,5;69;0;565;7
18/05/2024 2:00;22,8;0;0,2;9,8;16,2;26;0;0;13,2;74;0;565;10
18/05/2024 3:00;20,2;0;0;25,3;16,9;42,2;0;0;12,6;77;0;565;8
18/05/2024 4:00;30,1;0;0,2;14,6;15,7;30,3;0;0;12,1;78;0;565;10
18/05/2024 5:00;28,6;0;0,1;49,1;16,1;65,3;0;0;12;79;0;565;10
18/05/2024 6:00;25,5;0;0,1;99,9;19,6;119,5;0;0;11,8;81;0;565;15
18/05/2024 7:00;34,8;0;0,7;56,2;17,4;73,6;0;0;14;75;0;565;23
18/05/2024 8:00;33;0;2,2;43,1;22,4;65,3;0;0;15,4;68;0;566;15
18/05/2024 9:00;41;0;7;33,7;24,5;58,2;0;0;19,6;54;0;566;20
18/05/2024 10:00;40,9;0;12,2;11;11,2;22,2;0;0;20;51;0;566;17
18/05/2024 11:00;35,5;0;14,3;7,7;5,4;13,1;0;0;19,6;52;0;566;8
18/05/2024 12:00;36,9;0;19;3,3;3,4;6,6;0;0;19,8;52;0;566;12
18/05/2024 13:00;27,3;0;21,1;4,3;4,4;8,8;0;0;22;46;0;565;8
18/05/2024 14:00;20,6;0;17,6;7,3;6,9;14,2;0;0;20,4;49;0;565;8
18/05/2024 15:00;15,5;0;15,8;3,1;5,6;8,7;0;0;18,4;55;0;564;5
18/05/2024 16:00;12,1;0;14;4,9;6,4;11,3;0;0;17,7;60;0;564;4
18/05/2024 17:00;8,9;0;15,3;4,4;7,5;12;0;0;17,1;59;0;565;4
18/05/2024 18:00;11,6;0;14,4;5,9;8,3;14,2;0;0;16;61;0;565;4
18/05/2024 19:00;8,4;0;14,9;5,3;8,4;13,6;0;0;15,3;64;0;565;5
18/05/2024 20:00;12,3;0;14,7;4,7;9,9;14,7;0;0;15,3;63;0;566;3
18/05/2024 21:00;15,6;0;17,7;3,1;6,9;10;0;0;15,3;62;0;566;5
18/05/2024 22:00;11,4;0;11,1;3,5;12,2;15,7;0;0;14,7;65;0;566;10
18/05/2024 23:00;9,2;0;13,5;1,8;9,9;11,7;0;0;14,7;64;0;566;8
45431;7,5;0;12,1;1,2;9,9;11,1;0;0;14,2;68;0,1;566;7
19/05/2024 1:00;7;0;10,1;1,1;11,4;12,5;0;0;13,7;73;0,2;565;7
19/05/2024 2:00;7;0;10,7;1;9,7;10,6;0;0;13,9;70;0;565;7
19/05/2024 3:00;5;0;10,5;0,3;9;9,4;0;0;13,8;70;0;565;5
19/05/2024 4:00;3,9;0;14,6;0,2;5,3;5,5;0;0;13,9;66;0;564;1
19/05/2024 5:00;6;0;13,4;0,5;6,4;6,9;0;0;13,7;66;0;564;6
19/05/2024 6:00;5,4;0;15;1,1;5,8;6,8;0;0;13,2;67;0;564;5
19/05/2024 7:00;6,6;0;15,1;2,2;5,4;7,6;0;0;14,8;64;0;565;3
19/05/2024 8:00;7,7;0;14,6;5,5;5,8;11,3;0;0;18,5;54;0;565;3
19/05/2024 9:00;7;0;17;2,9;2,5;5,3;0;0;20,3;49;0;565;7
19/05/2024 10:00;9,7;0;17;2,6;2,6;5,2;0;0;20,8;47;0;565;4
19/05/2024 11:00;7,6;0;16,5;1,9;1,9;3,8;0;0;18,7;54;0;565;2
19/05/2024 12:00;10,4;0;15;4,8;3,5;8,3;0;0;18,5;56;0;565;3
19/05/2024 13:00;8,1;0;16;4,3;2,5;6,8;0;0;19,6;55;0;565;2
19/05/2024 14:00;6,4;0;15,8;4,3;3,5;7,8;0;0;19,8;54;0;564;1
19/05/2024 15:00;5,1;0;16,3;2,7;3,1;5,8;0;0;20;52;0;564;2
19/05/2024 16:00;7;0;15,7;3,5;3,2;6,7;0;0;19;54;0;563;7
19/05/2024 17:00;10,5;0;15,8;1,7;3;4,7;0;0;18,7;55;0;563;4
19/05/2024 18:00;13,3;0;13,5;2,2;5;7,1;0;0;18,7;54;0;564;1
19/05/2024 19:00;10,6;0;11,2;2,7;6,2;8,9;0;0;16,4;60;0;564;2
19/05/2024 20:00;7,4;0;10,4;3,8;7,2;11,1;0;0;15,6;64;0;565;3
19/05/2024 21:00;5,8;0;8,2;7,2;9;16,2;0;0;15,2;66;0;565;3
19/05/2024 22:00;5,3;0;7,4;4;8,5;12,4;0;0;14,3;68;0;565;5
19/05/2024 23:00;5;0;12,9;0,9;3,6;4,5;0;0;14,4;64;0;565;5
45432;4,5;0;11,1;1,9;4,9;6,8;0;0;14,3;65;0;565;3
20/05/2024 1:00;8,6;0;8,6;0,5;5,6;6,1;0;0;13,2;68;0;565;3
20/05/2024 2:00;7,1;0;10,3;0,9;3,8;4,7;0;0;13,7;67;0;564;5
20/05/2024 3:00;7,4;0;5,3;4,3;7,6;11,9;0;0;13,9;66;0;564;4
20/05/2024 4:00;8;0;1;8,8;13;21,8;0;0;13,6;71;0,3;564;8
20/05/2024 5:00;10,3;0;1,8;9,1;13;22,1;0;0;12,5;78;0;564;8
20/05/2024 6:00;7,8;0;4,9;12,5;12,1;24,4;0;0;14,2;71;0;564;4
20/05/2024 7:00;10,6;0;3,1;28,4;15,2;43,6;0;0;15,1;68;0;564;6
20/05/2024 8:00;14;0;7,1;19,4;9,7;29,1;0;0;16,2;63;0;564;14
20/05/2024 9:00;12;0;10,7;12;6,9;18,9;0;0;18,2;56;0;565;9
20/05/2024 10:00;11,2;0;13,4;4,8;3,7;8,5;0;0;20,3;50;0;565;5
20/05/2024 11:00;13,5;0;13,8;4,1;2,8;7;0;0;21,3;48;0;564;1
20/05/2024 12:00;11;0;14,7;2,9;1,7;4,7;0;0;23,2;44;0;564;1
20/05/2024 13:00;10,6;0;11,4;7,6;4,4;12;0;0;19,2;61;0,2;564;4
