Fecha ;PM10;PM2.5;So2;CO;OZONO;NO;NO2;NOX;Vel Viento;Dir Viento;Temperatura;HR;Precipitacion;Presion Baro
2/06/2024 3:00;12,3;9;0;0,4;0,1;13,1;9,3;22,4;0;0;13,5;74;0;564
2/06/2024 4:00;18,7;4;0;0,4;0,1;16;9,4;25,4;0;0;13,3;75;0;564
2/06/2024 5:00;21,2;10;0;0,3;0,2;9,3;8,5;17,7;0;0;13,4;74;0;565
2/06/2024 6:00;15,5;8;0;0,3;2,2;7;7,1;14,1;0;0;13,4;75;0;565
2/06/2024 7:00;13,4;7;0;0,3;4,8;4,9;3,9;8,9;0;0;14,5;69;0;565
2/06/2024 8:00;10,3;5;0;0,2;7,7;4,1;2,5;6,6;0;0;18,3;55;0;565
2/06/2024 9:00;7,7;4;0;0,2;9,6;3,5;1,4;4,9;0;0;19,9;52;0;566
2/06/2024 10:00;8;2;0;0,2;10,8;3,5;1,5;5;0;0;20,9;51;0;565
2/06/2024 11:00;6,6;1;0;0,2;11,7;4;1,8;5,8;0;0;21,6;47;0;565
2/06/2024 12:00;5,9;3;0;0,2;12,1;2,5;1;3,5;0;0;23;43;0;565
2/06/2024 13:00;4,6;0;0;0,2;12;2,6;1;3,7;0;0;22,6;44;0;565
2/06/2024 14:00;4;0;0;0,2;11,7;2,7;1;3,6;0;0;24,1;40;0;564
2/06/2024 15:00;4,2;0;0;0,1;11,8;2,2;0,8;3;0;0;24;40;0;563
2/06/2024 16:00;3,8;1;0;0,2;11;1,9;0,9;2,9;0;0;22,3;44;0;563
2/06/2024 17:00;5,1;3;0;0,2;10,6;2;1,6;3,5;0;0;21,7;46;0;563
2/06/2024 18:00;7,7;4;0;0,2;9;2,2;3,2;5,4;0;0;19,6;50;0;564
2/06/2024 19:00;6,6;4;0;0,2;7;1,7;4,7;6,4;0;0;18;55;0;564
2/06/2024 20:00;7;7;0;0,4;3,7;5,6;9,8;15,4;0;0;17;62;0;565
2/06/2024 21:00;6;6;0;0,3;5,9;2,7;6,2;8,9;0;0;17,1;59;0;565
2/06/2024 22:00;4,9;3;0;0,5;1;9,3;13,5;22,8;0;0;16,3;67;0;565
2/06/2024 23:00;8;8;0;0,4;1,4;7,8;10,4;18,2;0;0;16,3;64;0;566
45446;8;8;0;0,5;0,4;11,6;10,1;21,7;0;0;16;67;0;565
3/06/2024 1:00;8;8;0;0,4;0,1;9,2;10,7;19,8;0;0;15,4;68;0;565
3/06/2024 2:00;7;7;0;0,4;0,2;13,2;10,2;23,4;0;0;15,4;69;0;565
3/06/2024 3:00;7,6;4;0;0,4;0,2;11,1;11,9;23,1;0;0;14,7;72;0;565
3/06/2024 4:00;10,2;9;0;0,3;0,1;18,8;10,2;29;0;0;14,6;73;0;565
3/06/2024 5:00;16;16;0;0,3;0,3;15,5;8,9;24,4;0;0;14,4;75;0;565
3/06/2024 6:00;10;10;0;0,3;0,2;17,2;8,7;25,9;0;0;13,9;76;0;565
3/06/2024 7:00;11;11;0;0,4;2;10,3;6,9;17,2;0;0;14,7;71;0;565
3/06/2024 8:00;19,2;7;0;0,5;3,1;21,5;10,8;32,4;0;0;17,5;63;0;565
3/06/2024 9:00;14,7;14,7;0;0,4;5,5;12;10,8;22,9;0;0;17,7;59;0;566
3/06/2024 10:00;10,8;9;0;0,4;11,1;8,8;8;16,8;0;0;21,7;48;0;566
3/06/2024 11:00;21,4;12;0;0,2;10,3;2,2;0,9;3;0;0;21,4;48;0;565
3/06/2024 12:00;15,6;7;0;0,2;11;2,7;1,2;3,9;0;0;22,7;44;0;565
3/06/2024 13:00;13;2;0;0,2;10,8;3,3;1,7;4,9;0;0;24;40;0;564
3/06/2024 14:00;10,1;0;0;0,2;10,3;2,8;1,6;4,3;0;0;22;44;0;564
3/06/2024 15:00;8,4;0;0;0,2;10,7;3,5;2,3;5,8;0;0;21,8;45;0;564
3/06/2024 16:00;7,1;1;0;0,2;11,7;2,9;1,9;4,8;0;0;22,8;42;0;563
3/06/2024 17:00;16,4;2;0;0,2;10,9;2,5;2,4;4,9;0;0;21,4;44;0;563
3/06/2024 18:00;12,5;0;0;0,3;8,5;3,7;4,4;8,1;0;0;18,5;53;0;564
3/06/2024 19:00;8,7;2;0;0,2;8,9;1,6;2,5;4,1;0;0;16,6;60;0;565
3/06/2024 20:00;6;3;0;0,2;7;1,6;3,2;4,8;0;0;16;62;0;565
3/06/2024 21:00;4,3;2;0;0,2;7,1;1,8;2,8;4,6;0;0;16,1;61;0;565
3/06/2024 22:00;4,1;4;0;0,2;5,9;2,6;3,8;6,4;0;0;16;60;0;565
3/06/2024 23:00;3,3;3;0;0,2;6,3;1,8;3;4,8;0;0;15,8;62;0;566
45447;5;5;0;0,3;3,2;2,1;5,3;7,4;0;0;13,7;76;2,3;565
4/06/2024 1:00;5;5;0;0,3;0,8;2;8,3;10,2;0;0;12,9;83;3,3;565
4/06/2024 2:00;6;6;0;0,2;1;1,6;7,5;9,2;0;0;13;83;1,1;565
4/06/2024 3:00;5;5;0;0,2;1,5;2,3;6,1;8,5;0;0;12,9;84;7,1;565
4/06/2024 4:00;3,2;1;0;0,2;2,1;1,1;4,8;5,9;0;0;12,7;85;2,2;564
4/06/2024 5:00;6,2;4;0;0,2;0,7;9,6;7,4;17;0;0;12,8;85;0,5;564
4/06/2024 6:00;5,8;3;0;0,7;0,2;0;0;0;0;0;12,7;85;0,3;565
4/06/2024 7:00;5,6;0;0;1;0,3;57;13,6;70,7;0;0;13,6;84;0;565
4/06/2024 8:00;11,7;0;0;1;2,5;34,9;12,9;47,8;0;0;15,8;75;0;565
4/06/2024 9:00;10,5;10;0;0,6;7;15,9;9,1;25;0;0;18,8;60;0;566
4/06/2024 10:00;9;6;0;0,6;7,8;16,2;9,6;25,7;0;0;19,7;58;0;566
4/06/2024 11:00;15,3;11;0;0,4;8,6;12,1;7,6;19,7;0;0;19,6;57;0;565
4/06/2024 12:00;11,2;8;0;0,3;10,5;7,7;4,8;12,5;0;0;20,7;53;0;565
4/06/2024 13:00;8,6;4;0;0,3;11,6;5,6;3,6;9,2;0;0;20,8;50;0;565
4/06/2024 14:00;7;1;0;0,3;11,4;5,6;3,7;9,3;0;0;20,4;51;0;564
4/06/2024 15:00;6,8;2;0;0,3;12,7;6,6;4,1;10,7;0;0;21,8;46;0;564
4/06/2024 16:00;6,1;2;0;0,3;13,1;5,5;4,6;10,1;0;0;20;49;0;564
4/06/2024 17:00;6,3;5;0;0,3;11,6;6,3;5,2;11,5;0;0;17,7;55;0;564
4/06/2024 18:00;4,7;4;0;0,3;11,6;6,8;6,3;13;0;0;17,4;54;0;564
4/06/2024 19:00;3,8;0;0;0,3;9,5;7,9;8;15,9;0;0;15,9;60;0;564
4/06/2024 20:00;8,8;0;0;0,3;9,8;3,1;7;10,1;0;0;15,3;61;0;565
4/06/2024 21:00;7,8;5;0;0,3;9,1;2,8;6,8;9,6;0;0;15;63;0;565
4/06/2024 22:00;7,1;4;0;0,3;6,5;3,8;8,7;12,5;0;0;14,9;64;0;566
4/06/2024 23:00;6,9;6;0;0,3;6,3;4,5;8,6;13,1;0;0;14,8;66;0;566
45448;6,4;5;0;0,2;6,9;1,9;7,1;9;0;0;14,2;69;0;565
5/06/2024 1:00;6,5;6;0;0,2;1,9;3,8;10,5;14,3;0;0;14;71;0;565
5/06/2024 2:00;11,7;7;0;0,2;1,1;6,3;11;17,3;0;0;13,7;73;0;565
5/06/2024 3:00;8,6;7;0;0,2;1,5;1,5;10,7;12,2;0;0;13,2;77;0,3;565
5/06/2024 4:00;6,9;5;0;0,3;0,3;3,8;12,7;16,6;0;0;12,7;81;0,1;564
5/06/2024 5:00;11;6;0;0,2;0,8;10,4;13,6;24,1;0;0;12,6;81;0,1;564
5/06/2024 6:00;8,5;6;0;0,4;0,2;22,9;14,5;37,4;0;0;12,8;80;0;564
5/06/2024 7:00;12,9;9;0;0,7;1;36,7;14;50,6;0;0;13,5;78;0;565
5/06/2024 8:00;13,2;10;0;0,7;3,1;24,4;11,7;36,2;0;0;14,4;74;0;565
5/06/2024 9:00;15,4;9;0;0,5;8;15;8;23;0;0;17,4;63;0;565
5/06/2024 10:00;15,7;8;0;0,6;8,9;13,5;10,8;24,3;0;0;19;56;0;565
5/06/2024 11:00;19,8;6;0;0,4;12,9;7,4;7,2;14,7;0;0;20,5;49;0;565
5/06/2024 12:00;15,2;4;0;0,3;13,6;6,3;4,2;10,4;0;0;20,1;50;0;565
5/06/2024 13:00;12;4;0;0,3;13,7;5,8;5;10,8;0;0;20,7;47;0;565
5/06/2024 14:00;8,6;1;0;0,3;13,6;5;4,2;9,3;0;0;20,4;49;0;564
5/06/2024 15:00;7,4;0;0;0,3;11,9;6,5;5;11,5;0;0;20,9;48;0;564
5/06/2024 16:00;16,6;2;0;0,3;11,9;7,6;5,8;13,4;0;0;19,9;51;0;564
5/06/2024 17:00;16;2;0;0,4;10,2;11,1;7,7;18,8;0;0;18,3;54;0;564
5/06/2024 18:00;14,6;2;0;0,4;9;4,9;7,6;12,5;0;0;17,3;56;0;564
5/06/2024 19:00;10,9;2;0;0,7;4,4;13,6;12,8;26,3;0;0;16,2;61;0;564
5/06/2024 20:00;11,5;4;0;0,4;5,6;4,6;10,8;15,4;0;0;15,5;63;0;565
5/06/2024 21:00;15,2;4;0;0,5;3,7;6,7;12,5;19,2;0;0;15,3;64;0;565
5/06/2024 22:00;13,2;6;0;0,4;5,9;3,8;9,3;13,2;0;0;15,1;66;0;566
5/06/2024 23:00;10,5;6;0;0,5;2,5;5,3;13,2;18,6;0;0;14,2;72;0;566
45449;8,6;3;0;0,3;2,5;3,6;12,8;16,4;0;0;14,2;72;0;565
6/06/2024 1:00;6,8;1;0;0,1;6,4;2,2;8,4;10,6;0;0;14,3;70;0;565
6/06/2024 2:00;11,4;0;0;0,1;9,5;0,4;3,8;4,1;0;0;14,4;68;0;565
6/06/2024 3:00;8,5;0;0;0,1;10,4;0,3;3;3,3;0;0;14,3;68;0;565
6/06/2024 4:00;6,7;1;0;0,1;10,9;0,2;2,4;2,6;0;0;14,2;68;0;564
6/06/2024 5:00;5,5;1;0;0,2;7,2;2,8;6,5;9,3;0;0;13,4;70;0;564
6/06/2024 6:00;4,5;1;0;0,3;1,1;21,6;15,8;37,6;0;0;13,2;73;0;564
6/06/2024 7:00;5,6;4;0;0,7;2,7;29,5;15,9;45,4;0;0;14;68;0;565
6/06/2024 8:00;12,9;12;0;0,5;9;16,5;10,6;27;0;0;16,6;59;0;565
6/06/2024 9:00;10,1;6;0;0;13;7,3;5,9;13,2;0;0;18,8;52;0;565
6/06/2024 10:00;10,5;2;0;0;0;4,9;5;9,8;0;0;19,7;50;0;565
6/06/2024 11:00;14,6;2;0;0,2;15;0;0;0;0;0;20;49;0;565
6/06/2024 12:00;13,1;2;0;0,2;15,1;6,6;4,8;11,3;0;0;20,6;47;0;565
6/06/2024 13:00;9,8;7;0;0,2;14,8;7,5;4,2;11,8;0;0;19,7;52;0;565
6/06/2024 14:00;7,6;5;0;0,2;16,4;5;3,6;8,6;0;0;20,2;48;0;564
6/06/2024 15:00;6,3;1;0;0,2;13,4;3,9;5,3;9,2;0;0;19,4;53;0,2;564
6/06/2024 16:00;9,8;0;0;0,6;6,1;19,1;15;34,2;0;0;17,1;68;0,1;564
6/06/2024 17:00;19;8;0;0,4;9,6;12,5;10,7;23,2;0;0;18,1;58;0;564
6/06/2024 18:00;13,8;10;0;0,3;10,4;9,3;9,7;19;0;0;17,1;56;0;564
6/06/2024 19:00;10,2;5;0;0,7;5,4;23,3;15;38,3;0;0;15,5;62;0;564
6/06/2024 20:00;9;9;0;0,7;3,2;18,1;17,3;35,4;0;0;14,9;65;0;565
6/06/2024 21:00;6;6;0;0,6;2,8;14,8;16,4;31,1;0;0;14,4;66;0;565
6/06/2024 22:00;11,9;6;0;0,5;1,5;12,1;16,2;28,4;0;0;13,5;69;0;566
6/06/2024 23:00;15,6;8;0;0,6;0,3;15,1;17,4;32,5;0;0;12,5;73;0;565
45450;11,7;7;0;0,5;1,3;15,4;16,3;31,8;0;0;12,2;73;0;566
7/06/2024 1:00;8,9;7;0;0,2;10,9;2;5,8;7,8;0;0;13,2;68;0;566
7/06/2024 2:00;7;3;0;0,5;3,7;21,2;12,5;33,7;0;0;12,3;71;0;565
7/06/2024 3:00;8,9;3;0;0,5;0,2;36,2;16,9;53,1;0;0;11,7;74;0;565
7/06/2024 4:00;8,1;7;0;0,4;0;37,7;15;52,7;0;0;11,6;76;0;565
7/06/2024 5:00;19,2;9;0;0,6;0,5;58,9;22,2;80,8;0;0;11;78;0;565
7/06/2024 6:00;25,4;20;0;0,8;0,1;88,7;21,4;110,2;0;0;11;79;0;565
7/06/2024 7:00;32,9;19;0;1,9;0,4;154,8;25,5;180,3;0;0;12,2;75;0;565
7/06/2024 8:00;58,7;0;0;1,9;1,2;119,1;25,2;144,3;0;0;14,4;68;0;566
7/06/2024 9:00;60,1;34;0;0,5;9,1;18;12,5;30,5;0;0;18,1;54;0;566
7/06/2024 10:00;50,8;10;0;0,8;7,6;32,2;24,6;56,8;0;0;18,2;53;0;566
7/06/2024 11:00;42;21;0;0,3;12,7;11,4;7,5;18,8;0;0;18,3;53;0;566
7/06/2024 12:00;29,9;3;0;0,3;13,4;11,8;6,2;18;0;0;19;52;0;566
7/06/2024 13:00;21,3;4;0;0,3;13,3;10,9;5,2;16;0;0;19,8;51;0;565
7/06/2024 14:00;18,5;7;0;0,2;15,2;4,8;3,2;8,1;0;0;20,6;47;0;565
7/06/2024 15:00;13,9;6;0;0,2;15;4,2;3,4;7,6;0;0;20,6;47;0;564
7/06/2024 16:00;10,5;7;0;0,2;14,4;6,9;4,6;11,4;0;0;21,5;44;0;564
7/06/2024 17:00;19,8;5;0;0,2;12,1;8,9;6,5;15,5;0;0;19,5;50;0;564
7/06/2024 18:00;28,5;3;0;0,4;9,1;13,9;10,1;24;0;0;17,9;55;0;564
7/06/2024 19:00;19,8;2;0;0,6;5,8;12,4;13,2;25,6;0;0;16,9;60;0;565
7/06/2024 20:00;13,9;9;0;0,4;7,1;7,6;10;17,6;0;0;15,7;66;0;565
7/06/2024 21:00;18,8;8;0;0,5;3,1;10,7;15,7;26,4;0;0;15;70;0;566
7/06/2024 22:00;14,4;5;0;0,3;8,2;6,8;8,8;15,6;0;0;15,3;64;0;566
7/06/2024 23:00;12;5;0;0,6;0,7;19,1;16,9;36,1;0;0;14,7;70;0;566
45451;9;8;0;0,3;5;5,4;11,6;16,9;0;0;14,6;69;0;566
8/06/2024 1:00;14,4;6;0;0,2;7,6;2,1;8;10,1;0;0;14,4;68;0;566
8/06/2024 2:00;10,9;4;0;0,2;5,4;2,8;10,1;12,9;0;0;14,2;69;0;565
8/06/2024 3:00;8,1;2;0;0,1;2,3;3,1;15,5;18,6;0;0;13,8;70;0;565
8/06/2024 4:00;10;10;0;0,1;7,3;0,8;8,1;8,9;0;0;13,7;71;0;565
8/06/2024 5:00;7,2;6;0;0,1;8,1;1,4;6,1;7,5;0;0;13,5;72;0;565
8/06/2024 6:00;5,4;0;0;0,2;3,3;5,5;11,2;16,6;0;0;13,5;72;0;565
8/06/2024 7:00;5,9;3;0;0,4;2,6;13,4;13;26,4;0;0;14;73;0;566
8/06/2024 8:00;10,2;5;0;0,4;5,8;11,8;9,9;21,7;0;0;15,8;67;0;566
8/06/2024 9:00;8,6;3;0;0,7;5;23,5;16,6;40;0;0;17,3;64;0;567
8/06/2024 10:00;13;11;0;0,5;9,4;14,8;14;28,7;0;0;18,9;59;0;567
8/06/2024 11:00;10,1;8;0;0,4;11,5;8;10,5;18,5;0;0;18,7;57;0;567
8/06/2024 12:00;8;6;0;0,2;13,3;6,3;5,2;11,5;0;0;20;52;0;566
8/06/2024 13:00;13,5;4;0;0,2;14,1;4,7;3;7,7;0;0;22;46;0;566
8/06/2024 14:00;9,6;0;0;0,2;14,1;5,6;2,8;8,4;0;0;22;45;0;565
8/06/2024 15:00;7,5;0;0;0,2;13,9;2,7;2,7;5,4;0;0;21;47;0;565
8/06/2024 16:00;5,7;2;0;0,2;12,7;4,7;3,6;8,3;0;0;20,6;48;0;565
8/06/2024 17:00;6;3;0;0,2;11,5;3,2;4;7,2;0;0;18,7;53;0;565
8/06/2024 18:00;4,5;4;0;0,2;9,8;3,9;5,3;9,2;0;0;18;54;0;565
8/06/2024 19:00;6,6;5;0;0,2;8,5;3,4;6,4;9,7;0;0;16,5;57;0;565
8/06/2024 20:00;5,5;4;0;0,4;5,7;8,6;9,3;17,9;0;0;15,7;62;0;566
8/06/2024 21:00;4,8;3;0;0,3;7,1;6;8,2;14,2;0;0;15,5;64;0;566
8/06/2024 22:00;6;6;0;0,3;5,9;4,6;9,2;13,8;0;0;15,4;66;0;566
8/06/2024 23:00;5;5;0;0,3;5,6;3,3;8,7;12;0;0;15,5;66;0;566
45452;6,4;6;0;0,3;1,6;5,3;13;18,3;0;0;14,8;69;0;566
9/06/2024 1:00;7,4;6;0;0,4;0,4;12,6;14,2;26,9;0;0;14,6;70;0;566
9/06/2024 2:00;8,3;7;0;0,3;0;9,8;13,1;22,9;0;0;14,2;72;0;566
9/06/2024 3:00;10,1;6;0;0,3;0,1;9,1;13,1;22,2;0;0;13,9;73;0;565
9/06/2024 4:00;8,2;6;0;0,3;0,1;8,8;12,7;21,5;0;0;13,7;76;0;565
9/06/2024 5:00;7,1;7;0;0,2;0,3;8,4;12,3;20,7;0;0;13,2;78;0;565
9/06/2024 6:00;11,1;4;0;0,5;0,2;28,8;12,6;41,4;0;0;13,2;78;0;565
9/06/2024 7:00;10,7;6;0;0,5;1,5;23,5;11,3;34,8;0;0;14,2;75;0;565
9/06/2024 8:00;21,9;8;0;0,3;9,5;7,9;5,6;13,4;0;0;16,2;64;0;566
9/06/2024 9:00;16,1;4;0;0,2;15;3,4;2,3;5,7;0;0;18,7;53;0;566
9/06/2024 10:00;11,7;5;0;0,2;16,4;2,6;2,4;4,9;0;0;18,4;53;0;566
9/06/2024 11:00;8,5;7;0;0,2;14;3,9;7,1;10,9;0;0;17,8;57;1,7;566
9/06/2024 12:00;6,1;4;0;0,3;13,1;6,6;6,8;13,4;0;0;17,2;68;0,7;566
9/06/2024 13:00;8;8;0;0,3;14,4;5,6;8,9;14,4;0;0;18,4;63;1,8;565
9/06/2024 14:00;6,8;5;0;0,4;9,5;7,7;7,5;15,2;0;0;18,1;66;0,3;565
9/06/2024 15:00;5,2;2;0;0,3;12,7;4,9;5,8;10,8;0;0;20,7;53;0;564
9/06/2024 16:00;5,1;1;0;0,3;12,5;4,8;8,2;13;0;0;19,4;57;0;564
9/06/2024 17:00;15,6;4;0;0,3;9,4;6,9;8,7;15,6;0;0;18,6;58;0;564
9/06/2024 18:00;11,6;4;0;0,4;6,9;7,1;11,7;18,9;0;0;17,4;64;0;564
9/06/2024 19:00;8,4;8;0;0,5;4,5;6,6;15,5;22,1;0;0;15;75;2,1;565
9/06/2024 20:00;15;15;0;0,7;0,3;16;20,8;36,8;0;0;13,9;83;0,1;565
9/06/2024 21:00;17;17;0;0,8;0,2;23,1;21,6;44,8;0;0;13,9;83;0;565
9/06/2024 22:00;12;12;0;0,9;0,1;30,1;20,9;51;0;0;14,5;81;0;566
9/06/2024 23:00;11,1;11;0;0,9;0,1;35,2;19,2;54,3;0;0;14,4;77;0;566
45453;22,8;13;0;0,7;0,1;24,3;16,7;41;0;0;13,8;77;0;565
10/06/2024 1:00;18,6;11;0;0,5;0;18,7;14;32,7;0;0;12,8;80;0;565
10/06/2024 2:00;21,6;14;0;0,6;0;28,5;13;41,6;0;0;12,3;82;0;565
10/06/2024 3:00;15,6;11;0;0,3;0,5;7,6;12,6;20,1;0;0;12,4;79;0;564
10/06/2024 4:00;17,7;7;0;0,2;1,9;5,6;10,5;16,1;0;0;12,2;79;0;564
10/06/2024 5:00;13,3;6;0;0,2;1,8;6;10,3;16,3;0;0;11,9;79;0;564
10/06/2024 6:00;14,9;4;0;0,4;0,3;18,8;11,1;30;0;0;11;82;0;564
10/06/2024 7:00;11,1;4;0;0,6;1,5;29,1;11,1;40,1;0;0;13,6;75;0;565
10/06/2024 8:00;16,6;7;0;0,5;5,8;16,7;9,9;26,7;0;0;17,9;58;0;565
10/06/2024 9:00;13,1;6;0;0,4;10,8;10;10,7;20,6;0;0;18,1;56;0;565
10/06/2024 10:00;9,9;3;0;0,4;13;11,6;13,1;24,7;0;0;19,4;53;0;565
10/06/2024 11:00;13;7;0;0,3;17,2;7,5;9,7;17,2;0;0;22;45;0;565
10/06/2024 12:00;9,8;6;0;0,2;18,7;2,4;4;6,4;0;0;21,2;45;0;565
10/06/2024 13:00;10,4;2;0;0,1;16,7;2,4;2,4;4,8;0;0;22,4;43;0;564
10/06/2024 14:00;13,3;0;0;0,2;17,9;3;2,8;5,8;0;0;22,7;41;0;563
10/06/2024 15:00;9,9;0;0;0,2;17,2;3,1;2,6;5,6;0;0;22,4;41;0;563
10/06/2024 16:00;8;0;0;0,2;15;2,9;2,9;5,7;0;0;18,9;54;0,1;562
10/06/2024 17:00;14,2;0;0;0,5;10;8,4;12,3;20,7;0;0;17,5;65;0;563
10/06/2024 18:00;17,7;11;0;0,7;3,3;21,7;22,9;44,6;0;0;16,4;70;0,5;563
10/06/2024 19:00;13,2;12;0;0,4;3,2;6,1;15,5;21,6;0;0;14,4;77;0,5;564
10/06/2024 20:00;11,5;6;0;0,5;1,6;9,3;17,1;26,4;0;0;13,7;81;0,9;564
10/06/2024 21:00;14,5;3;0;0,8;0;26,4;19,7;46,1;0;0;13,7;80;0;565
10/06/2024 22:00;11,1;8;0;0,7;0,4;29,9;18,4;48,3;0;0;13,8;79;0;565
10/06/2024 23:00;12,1;7;0;0,5;0,5;13,2;14,2;27,4;0;0;13,5;78;0;565
45454;12,2;4;0;0,3;2,5;8,7;11,5;20,1;0;0;13,1;78;0;565
11/06/2024 1:00;10,1;2;0;0,2;5,2;1,8;8;9,8;0;0;13,8;74;0;565
11/06/2024 2:00;8,1;6;0;0,2;3,3;4,5;9,5;14;0;0;13,6;75;0;565
11/06/2024 3:00;7,6;7;0;0,2;1,4;4,6;11,4;16;0;0;12,8;78;0;564
11/06/2024 4:00;6;5;0;0,2;0,6;10,8;12,9;23,7;0;0;13,3;76;0;564
11/06/2024 5:00;8,2;0;0;0,3;0;22,5;13,2;35,7;0;0;13;78;0;564
11/06/2024 6:00;13,4;8;0;0,4;0,4;24,3;14,3;38,6;0;0;13,3;77;0;565
11/06/2024 7:00;13,5;6;0;0,6;1,4;36;15;51;0;0;13,8;75;0;565
11/06/2024 8:00;11;11;0;0,7;2,8;29,7;13,7;43,4;0;0;15,4;70;0;565
11/06/2024 9:00;15,2;11;0;0,6;4,9;24,3;14,6;38,8;0;0;17,1;64;0;566
11/06/2024 10:00;23,9;13;0;0,7;5,8;27;17,2;44,2;0;0;18,4;60;0;566
11/06/2024 11:00;18,6;13;0;0,9;9,6;29,3;24,3;53,5;0;0;20,8;52;0;566
11/06/2024 12:00;28,8;19;0;0,4;10,7;11,5;12,5;24;0;0;19,7;52;0;565
11/06/2024 13:00;20,6;2;0;0,2;12,8;5,1;5,3;10,4;0;0;18;54;0,4;565
11/06/2024 14:00;15,4;3;0;0,3;10,4;9,2;8;17,2;0;0;17,6;56;0;565
11/06/2024 15:00;20;3;0;0,3;10,4;9,7;8,8;18,6;0;0;17,6;54;0;565
11/06/2024 16:00;16,7;3;0;0,3;12,4;9,7;8,5;18,2;0;0;20;47;0;564
11/06/2024 17:00;33,4;3;0;0,3;11,5;7,3;7,1;14,4;0;0;17,7;53;0;564
11/06/2024 18:00;24,2;2;0;0,4;7,9;14,1;11,6;25,7;0;0;16,4;57;0;564
11/06/2024 19:00;17,9;6;0;0,6;5,6;20,1;12,5;32,8;0;0;15,1;62;0;564
11/06/2024 20:00;20,2;7;0;0,6;4,7;16,4;11,1;27,5;0;0;14,7;65;0;564
11/06/2024 21:00;14,2;7;0;0,4;6,9;8,5;8,8;17,3;0;0;14,6;63;0;565
11/06/2024 22:00;11,2;5;0;0,3;7,4;5,4;9,8;15,2;0;0;14,9;60;0;565
11/06/2024 23:00;15,3;3;0;0,2;10,4;3,7;6,2;9,9;0;0;14,5;63;0;565
45455;11,2;0;0;0,2;11,9;1,9;3,8;5,7;0;0;14;65;0;565
12/06/2024 1:00;7,9;0;0;0,2;11,4;1,3;5,3;6,6;0;0;13,9;63;0;565
12/06/2024 2:00;6,7;3;0;0,2;12,3;0,9;4,9;5,8;0;0;13;65;0;565
12/06/2024 3:00;5,7;3;0;0,1;9,5;1,1;8;9,2;0;0;12,3;67;0;565
12/06/2024 4:00;5;5;0;0,1;6,6;3,6;10,5;14,2;0;0;12;70;0;565
12/06/2024 5:00;5;5;0;0,2;8,3;3,7;9,3;13;0;0;12,1;69;0;565
12/06/2024 6:00;6;6;0;0,4;6,7;18,6;14,1;32,6;0;0;13,1;67;0;565
12/06/2024 7:00;7;7;0;0,7;2;31,6;18,6;50,1;0;0;13,5;67;0;565
12/06/2024 8:00;11;11;0;0,7;5,7;22,2;15,5;37,7;0;0;14,8;63;0;566
12/06/2024 9:00;9;8;0;0,5;9,6;16,3;11,1;27,4;0;0;17;56;0;566
12/06/2024 10:00;13,3;4;0;0,5;10,4;16,1;13,6;29,7;0;0;17,7;54;0;566
12/06/2024 11:00;14,7;4;0;0,4;13,3;13,2;9;22,2;0;0;19,5;50;0;566
12/06/2024 12:00;17,5;3;0;0,2;14,4;6,6;4;10,6;0;0;20,1;48;0;566
12/06/2024 13:00;15,2;2;0;0,2;14;7,2;4,6;11,8;0;0;20,9;47;0;565
12/06/2024 14:00;11,5;2;0;0,2;14,1;5,2;3,6;8,8;0;0;19,8;49;0;565
12/06/2024 15:00;9,8;2;0;0,3;12,4;7,4;6,6;14;0;0;19,8;51;0;564
12/06/2024 16:00;8;2;0;0,3;11,8;9,3;6,3;15,6;0;0;19,6;51;0;564
12/06/2024 17:00;16,2;5;0;0,3;10,7;11,7;6,5;18,1;0;0;19,1;49;0;564
12/06/2024 18:00;12,6;6;0;0,5;8,8;15,4;9,5;24,9;0;0;17,8;53;0;564
12/06/2024 19:00;10;10;0;0,5;6,8;13,1;11,2;24,4;0;0;16,5;58;0;565
12/06/2024 20:00;8;8;0;0,5;5,2;12,8;12,2;25;0;0;16,4;59;0;565
12/06/2024 21:00;10,8;7;0;0,4;5,8;6,7;11,3;18;0;0;16,1;62;0;566
12/06/2024 22:00;16;4;0;0,4;8,3;5;8,6;13,6;0;0;15,9;62;0;566
12/06/2024 23:00;11,4;4;0;0,3;5,8;4,9;9,8;14,7;0;0;15,2;67;0;566
45456;8,6;5;0;0,3;4;5,3;10,9;16,1;0;0;15;68;0;565
13/06/2024 1:00;6,6;2;0;0,3;1,8;7,1;12,9;20;0;0;14,5;71;0;565
13/06/2024 2:00;4,9;0;0;0,2;1,3;6,1;13,4;19,4;0;0;14,2;73;0;565
13/06/2024 3:00;4,7;3;0;0,1;2,6;2,1;10,6;12,7;0;0;13,8;73;0;565
13/06/2024 4:00;6;6;0;0,3;0,4;16,2;13,9;30,1;0;0;13,8;74;0;565
13/06/2024 5:00;12,7;12,7;0;0,4;0,1;31,8;16,8;48,7;0;0;13,3;77;0;565
13/06/2024 6:00;12,7;12;0;1;0,6;131,6;29,8;160,5;0;0;12,5;79;0;565
13/06/2024 7:00;30;30;0;1;0,6;78,1;16,6;94,7;0;0;14,4;74;0;565
13/06/2024 8:00;36,5;22;0;0,6;5,8;29,7;13,1;42,7;0;0;17,9;59;0;565
13/06/2024 9:00;34,1;11;0;0,5;0;17,5;13,6;31,1;0;0;21,1;47;0;565
13/06/2024 10:00;31,6;11;0;0;0;0;0;0;0;0;20,5;48;0;565
