;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
DateTime;;;;;;;;;;;;;;;;;;;;;;;
;PM10;PM2.5;Vel Viento;Precipitacion;Dir Viento;OZONO;CO;NO;NO2;NOX;;Temperatura;Rad Solar;HR;;;;;;;;BBP;BC ug/m3
;µg/m3;µg/m3;m/s;mm;Grados;ppb;ppm;ppb;ppb;ppb;;°C;W/M²;%;;;;;;;;%;µg/m3
01-01-2023 07:324;32;16;2;4,8;107;7,6;0,8;6;21,7;27,8;;12,2;2;86;;;;;;;;0;0
01-01-2023 01:325;33;22;2,1;0;108;5,4;0,9;7,7;22,5;30,3;;11,6;0;87;;;;;;;;0;0
01-01-2023 02:325;26;17;2,6;0;105;5,7;0,7;5,1;16,8;21,9;;11,2;0;85;;;;;;;;0;0
01-01-2023 03:325;28;12;2,6;0;105;6,7;0,5;3,1;12,5;15,7;;11,2;0;82;;;;;;;;0;0
01-01-2023 04:325;31;22;2,1;0;104;6;0,5;4,1;12,8;16,9;;11,3;0;82;;;;;;;;0;0
01-01-2023 05:325;22;22;1,7;0;104;5,6;0,5;4,1;12,4;16,4;;11,3;0;82;;;;;;;;0;0
01-01-2023 06:325;26;8;1,5;0;103;5,3;0,4;2,2;9,7;11,9;;11,1;0;83;;;;;;;;0;0
01-01-2023 07:325;23;20;1;0;100;4,8;0,4;1,1;10,2;11,3;;11,2;0;84;;;;;;;;0;0
01-01-2023 01:326;22;14;0,7;0;100;4,9;0,4;0,7;10,2;10,9;;11,5;0;84;;;;;;;;0;0
01-01-2023 02:326;22;21;0,8;0,2;101;5,1;0,4;0,7;9,5;10,2;;11,7;0;84;;;;;;;;0;0
01-01-2023 03:326;26;24;1;0,4;105;6,8;0,4;1;10,2;11,3;;11,6;0;84;;;;;;;;0;0
01-01-2023 04:326;24;20;0,8;0,2;114;7,3;0,4;1,4;13,1;14,5;;11,4;0;85;;;;;;;;0;0
01-01-2023 05:326;31;19;0,8;0;80;5,2;0,5;2,7;18;20,6;;11,6;7;84;;;;;;;;0;0
01-01-2023 06:326;32;23;0,7;0;68;2,7;0,7;7,1;21,1;28,3;;11,9;18;83;;;;;;;;0;0
01-01-2023 07:326;39;18;0,7;0;61;1,6;0,8;11,7;23;34,7;;12,3;40;83;;;;;;;;0;0
01-01-2023 01:327;49;25;0,7;0;19;3,7;0,9;14,1;25,6;39,7;;14,3;166;76;;;;;;;;0;0
01-01-2023 02:327;41;31;0,9;0;311;7,6;0,8;9,4;22,1;31,5;;15,8;189;69;;;;;;;;0;0
01-01-2023 03:327;35;34;0,7;0;342;9,8;0,6;2,9;16;18,9;;15,3;133;70;;;;;;;;0;0
01-01-2023 04:327;36;20;0,9;0;12;11,8;0,5;2,2;13,9;16,1;;16,4;263;66;;;;;;;;0;0
01-01-2023 05:327;0;24;1,4;0;316;13,3;0,5;1,9;11,4;13,2;;17,3;312;63;;;;;;;;0;0
01-01-2023 06:327;24;17;2,2;0;309;13,4;0,4;1,2;9,2;10,4;;17,2;237;62;;;;;;;;0;0
01-01-2023 07:327;18;9;2,2;0;318;14;0,3;1;8,2;9,2;;17,8;226;57;;;;;;;;0;0
01-01-2023 01:328;11;11;2;0;321;14,5;0,3;0,9;7,1;8;;17,9;179;53;;;;;;;;0;0
01-01-2023 02:328;21;10;1,4;0;312;13,7;0,3;0,9;9,3;10,2;;16,8;70;57;;;;;;;;0;0
01-01-2023 03:328;18;7;1,2;0;294;10,6;0,4;0,9;14,4;15,4;;15,3;14;63;;;;;;;;0;0
01-01-2023 04:328;18;5;0,8;0;296;8,4;0,5;0,9;17,7;18,6;;14,1;0;66;;;;;;;;0;0
01-01-2023 05:328;26;4;0,1;0;305;6,3;0,6;1,8;20,2;22;;13,7;0;68;;;;;;;;0;0
01-01-2023 06:328;31;14;0,1;0;96;4,1;0,6;2;20,7;22,7;;13,4;0;71;;;;;;;;0;0
01-01-2023 07:328;22;9;0,3;0;300;5,4;0,5;0,9;17,9;18,8;;13,2;0;74;;;;;;;;0;0
01-01-2023 01:329;15;10;0,3;0;295;8,1;0,4;0,3;14;14,3;;13;0;77;;;;;;;;0;0
01-01-2023 02:329;23;7;0,3;0;101;7,6;0,3;0,3;11,6;11,9;;12,6;0;79;;;;;;;;0;0
01-01-2023 03:329;18;14;1;0;103;5,1;0,3;0,6;9,5;10,1;;12,2;0;81;;;;;;;;0;0
01-01-2023 04:329;20;12;1,3;0;108;3,9;0,3;0,6;6,8;7,4;;11,7;0;82;;;;;;;;0;0
01-01-2023 05:329;17;17;1,5;0;108;3,4;0,2;0,7;5,8;6,4;;11,1;0;83;;;;;;;;0;0
01-01-2023 06:329;20;6;1,6;0;107;3,6;0,2;0,7;5,7;6,4;;10,6;0;83;;;;;;;;0;0
01-01-2023 07:329;19;4;1,4;0;107;4,6;0,2;0,8;5,7;6,4;;10,5;0;82;;;;;;;;0;0
01-01-2023 01:330;16;7;1,5;0;103;5,2;0,3;1,3;5,5;6,9;;10,6;16;79;;;;;;;;0;0
01-01-2023 02:330;20;8;1,1;0;99;5,3;0,3;2,2;6,8;9;;11,8;76;75;;;;;;;;0;0
01-01-2023 03:330;37;5;0,4;0;2;6,1;0,5;4,9;12,3;17,2;;14,3;199;69;;;;;;;;0;0
01-01-2023 04:330;48;26;0,9;0;346;8;0,6;7;17;24;;16,7;423;63;;;;;;;;0;0
01-01-2023 05:330;38;38;1,1;0;352;11,6;0,5;4,5;15,6;20,1;;18;482;58;;;;;;;;0;0
01-01-2023 06:330;39;21;0,8;0;314;13;0,5;2,4;13,6;16,1;;17,6;333;59;;;;;;;;0;0
01-01-2023 07:330;33;32;1;0;284;13,5;0,4;2,1;11,4;13,4;;17,6;299;60;;;;;;;;0;0
01-01-2023 01:331;38;25;1,6;0;297;13,7;0,4;1,4;8,8;10,1;;18,5;334;59;;;;;;;;0;0
01-01-2023 02:331;32;29;2;0;302;11,9;0,3;1,3;8,4;9,7;;17,6;246;64;;;;;;;;0;0
01-01-2023 03:331;28;19;0,7;0;312;11,9;0,3;1,3;8,2;9,4;;15,9;90;67;;;;;;;;0;0
01-01-2023 04:331;26;14;1,2;0;102;10,6;0,4;1,3;7,7;9;;14,6;34;69;;;;;;;;0;0
01-01-2023 05:331;22;17;1,9;0,6;101;7,9;0,4;1,5;7,7;9,2;;13,6;11;75;;;;;;;;0;0
01-01-2023 06:331;26;11;0,8;0,6;85;6,2;0,4;1,4;10,6;12;;12,9;1;81;;;;;;;;0;0
01-01-2023 07:331;24;15;0,7;0;333;6,3;0,4;0,6;14,5;15,1;;12,8;0;83;;;;;;;;0;0
01-01-2023 01:332;36;15;0,3;0;14;4,8;0,5;2,4;17,1;19,5;;13;0;82;;;;;;;;0;0
01-01-2023 02:332;35;17;0,2;0;357;2,9;0,6;3,1;19,3;22,4;;12,8;0;84;;;;;;;;0;0
01-01-2023 03:332;20;20;0,8;0;318;4,4;0,5;0,9;17,1;18;;12,6;0;83;;;;;;;;0;0
01-01-2023 04:332;22;19;0,4;0;348;5,3;0,4;0,5;14;14,5;;12,4;0;84;;;;;;;;0;0
01-01-2023 05:332;19;11;0,5;0;98;4;0,4;0,7;11,8;12,5;;11,9;0;86;;;;;;;;0;0
01-01-2023 06:332;22;7;0,9;0;103;2,9;0,3;0,8;9,1;9,9;;11,3;0;87;;;;;;;;0;0
01-01-2023 07:332;22;5;1,2;0;104;3,2;0,3;0,5;8,1;8,7;;11,1;0;86;;;;;;;;0;0
01-01-2023 01:333;23;16;1;0;109;3,3;0,3;0,5;7,2;7,8;;10,8;0;84;;;;;;;;0;0
01-01-2023 02:333;24;19;1;0;108;3;0,2;1,1;7,8;8,9;;10,5;0;84;;;;;;;;0;0
01-01-2023 03:333;26;18;1,4;0;104;2,5;0,3;2,4;7,4;9,8;;10,6;0;83;;;;;;;;0;0
01-01-2023 04:333;27;19;1,5;0;106;2,1;0,3;4,3;6,9;11,2;;10,8;8;81;;;;;;;;0;0
01-01-2023 05:333;32;9;0,8;0;102;2,2;0,4;6,9;9,4;16,3;;11,8;58;77;;;;;;;;0;0
01-01-2023 06:333;45;12;0,2;0;23;3,4;0,5;9,9;13,9;23,8;;14;180;70;;;;;;;;0;0
01-01-2023 07:333;38;29;0,4;0;62;6,1;0,6;9,7;18,1;27,7;;15,8;262;63;;;;;;;;0;0
01-01-2023 01:334;58;38;0,6;0;54;8,2;0,7;8;24,2;32,2;;16,4;224;61;;;;;;;;0;0
01-01-2023 02:334;55;30;0,4;0;33;8,6;0,8;7,3;29,2;36,6;;16,5;154;62;;;;;;;;0;0
01-01-2023 03:334;47;41;0,1;1,5;348;8,7;0,8;5;25;30;;15,4;107;71;;;;;;;;0;0
01-01-2023 04:334;38;38;0,4;1,5;305;9,8;0,6;3;17,6;20,6;;15,4;181;75;;;;;;;;0;0
01-01-2023 05:334;48;33;0,5;0;281;11,5;0,6;2,8;14,3;17,1;;16,9;232;67;;;;;;;;0;0
01-01-2023 06:334;39;24;0,8;0;295;11,6;0,5;2,3;12,2;14,5;;17,4;188;63;;;;;;;;0;0
01-01-2023 07:334;37;34;0,8;0,3;299;10,3;0,5;2,2;12,5;14,8;;16,5;121;68;;;;;;;;0;0
01-01-2023 01:335;26;23;0,7;0,3;105;8,7;0,5;2,8;12,5;15,3;;14,6;32;74;;;;;;;;0;0
01-01-2023 02:335;26;17;1,8;0;92;7,6;0,4;2,1;9,5;11,7;;13,5;2;76;;;;;;;;0;0
01-01-2023 03:335;27;17;1,7;0;87;6,8;0,4;1,9;8,7;10,5;;13,1;0;77;;;;;;;;0;0
01-01-2023 04:335;37;15;1,6;0;97;5,7;0,5;3,1;11,2;14,3;;12,7;0;77;;;;;;;;0;0
01-01-2023 05:335;21;12;1,5;0;113;6,2;0,5;3,3;12;15,3;;12,1;0;76;;;;;;;;0;0
01-01-2023 06:335;23;13;1,7;0;111;7;0,5;2,8;10,1;12,9;;11,4;0;77;;;;;;;;0;0
01-01-2023 07:335;17;14;1,7;0;109;5,6;0,4;2,7;9,5;12,2;;10,5;0;82;;;;;;;;0;0
01-01-2023 01:336;22;17;1,4;0;114;5,2;0,4;1,7;9,6;11,4;;10;0;84;;;;;;;;0;0
01-01-2023 02:336;13;9;0,7;0;109;5,2;0,4;1,1;11,7;12,8;;10,5;0;83;;;;;;;;0;0
01-01-2023 03:336;12;12;0,3;0;95;6,1;0,3;0,6;10,1;10,7;;11,2;0;81;;;;;;;;0;0
01-01-2023 04:336;10;10;0,8;0;105;7,4;0,3;0,6;8,1;8,7;;11,6;0;79;;;;;;;;0;0
01-01-2023 05:336;0;10;1,5;0;116;9,9;0,3;0,6;6,6;7,2;;11,6;0;75;;;;;;;;0;0
01-01-2023 06:336;9;6;1,7;0;118;12,9;0,3;0,5;4,4;4,9;;11,3;0;72;;;;;;;;0;0
01-01-2023 07:336;18;5;1,1;0;107;11,6;0,3;0,9;6,4;7,2;;11,3;20;72;;;;;;;;0;0
01-01-2023 01:337;11;11;0,5;0;79;9,7;0,4;2,4;9,1;11,5;;13,6;151;65;;;;;;;;0;0
01-01-2023 02:337;13;11;1,4;0;119;11;0,4;2,5;7,4;9,8;;15,9;330;58;;;;;;;;0;0
01-01-2023 03:337;16;11;3,3;0;125;13,4;0,3;1,6;4,4;5,9;;16,2;523;57;;;;;;;;0;0
01-01-2023 04:337;17;17;4,1;0;116;14;0,3;1,7;4,4;6,1;;16,8;552;55;;;;;;;;0;0
01-01-2023 05:337;16;4;4,4;0;111;13,7;0,4;2,1;4,9;6,9;;16,4;391;58;;;;;;;;0;0
01-01-2023 06:337;17;7;4,4;0;113;13,5;0,4;2,1;4,7;6,8;;16,4;403;58;;;;;;;;0;0
01-01-2023 07:337;15;9;4,3;0;112;13,2;0,4;2,2;4,7;6,9;;16,9;442;57;;;;;;;;0;0
01-01-2023 01:338;19;10;4,2;0;112;12,6;0,4;2,5;5,1;7,6;;16,5;332;58;;;;;;;;0;0
01-01-2023 02:338;23;16;3,7;0;114;11,7;0,4;2,5;5,6;8,1;;16,1;177;59;;;;;;;;0;0
01-01-2023 03:338;20;6;3,3;0;114;10,7;0,5;2,9;6,1;8,9;;15,8;100;60;;;;;;;;0;0
01-01-2023 04:338;18;16;3,2;0;113;10,2;0,4;3,1;6,4;9,5;;15,3;53;62;;;;;;;;0;0
01-01-2023 05:338;16;11;2,4;0;123;10,1;0,5;3,2;7,2;10,5;;14,3;12;65;;;;;;;;0;0
01-01-2023 06:338;16;6;1,8;0;126;9,8;0,5;3;8,2;11,2;;13,4;0;67;;;;;;;;0;0
01-01-2023 07:338;17;5;1,5;0;115;8,7;0,5;2,8;10;12,8;;13;0;69;;;;;;;;0;0
01-01-2023 01:339;16;8;1;0;117;8,7;0,4;2,4;9,9;12,4;;12,9;0;70;;;;;;;;0;0
01-01-2023 02:339;24;15;0,6;0;113;7,5;0,5;2,2;11,3;13,6;;12,5;0;73;;;;;;;;0;0
01-01-2023 03:339;10;3;0,6;0;111;7,2;0,4;1,6;10,1;11,7;;12,3;0;75;;;;;;;;0;0
01-01-2023 04:339;15;3;0,9;0;111;9,8;0,3;0,5;4,8;5,3;;12,4;0;74;;;;;;;;0;0
01-01-2023 05:339;9;4;1,2;0;118;10,6;0,2;0,4;3,4;3,8;;12,2;0;72;;;;;;;;0;0
01-01-2023 06:339;14;14;0,7;0;105;7,2;0,3;1;9,9;10,9;;11,6;0;75;;;;;;;;0;0
01-01-2023 07:339;17;11;0,4;0;63;2,7;0,4;1,4;17,4;18,9;;10,6;0;81;;;;;;;;0;0
01-01-2023 01:340;18;16;0,7;0;103;1,6;0,4;3,7;17,4;21;;9,8;0;84;;;;;;;;0;0
01-01-2023 02:340;29;13;0,7;0;110;1;0,6;16,1;17,9;33,9;;9,7;0;84;;;;;;;;0;0
01-01-2023 03:340;40;6;0,6;0;106;0,2;1,1;36,1;19,8;55,9;;10,3;16;83;;;;;;;;0;0
01-01-2023 04:340;46;24;0,4;0;79;0,7;1,4;44,7;23,2;68;;11,9;85;78;;;;;;;;0;0
01-01-2023 05:340;32;21;0,4;0;44;3,2;1,3;34,4;25,2;59,7;;15;240;66;;;;;;;;0;0
01-01-2023 06:340;13;10;1,1;0;103;6,9;0,7;14,5;15,8;30,2;;16,7;457;59;;;;;;;;0;0
01-01-2023 07:340;9;9;2,1;0;104;9,1;0,3;2,4;6,3;8,7;;16,9;621;58;;;;;;;;0;0
01-01-2023 01:341;10;6;2,2;0;104;9,7;0,3;1,6;4,7;6,3;;18,1;695;54;;;;;;;;0;0
01-01-2023 02:341;21;1;2,8;0;116;10;0,3;2,6;4,7;7,3;;18,3;547;51;;;;;;;;0;0
01-01-2023 03:341;17;0;3,7;0;116;10,1;0,3;3,2;5;8,2;;17,6;333;53;;;;;;;;0;0
01-01-2023 04:341;15;4;3,6;0;121;9,9;0,3;3,2;5,2;8,4;;17,4;294;54;;;;;;;;0;0
01-01-2023 05:341;18;5;3,4;0;120;9,8;0,4;3,4;5,3;8,7;;17,6;260;53;;;;;;;;0;0
01-01-2023 06:341;15;1;3,7;0;115;9,7;0,4;3,9;6,2;10,1;;17,1;138;55;;;;;;;;0;0
01-01-2023 07:341;11;4;3,4;0;120;9,3;0,5;4,9;7,6;12,5;;15,8;34;60;;;;;;;;0;0
01-01-2023 01:342;20;9;3;0;120;8,4;0,6;5,9;9,5;15,4;;14,6;9;65;;;;;;;;0;0
01-01-2023 02:342;8;8;2,2;0;113;7,6;0,6;4,9;10,1;15;;14;0;66;;;;;;;;0;0
01-01-2023 03:342;11;4;1,6;0;97;7,1;0,5;3;9;11,9;;13,6;0;67;;;;;;;;0;0
01-01-2023 04:342;11;1;1,6;0;98;6;0,5;5,1;10,3;15,4;;13;0;68;;;;;;;;0;0
01-01-2023 05:342;13;0;1,5;0;109;4,5;0,5;7,6;11,9;19,5;;12,3;0;71;;;;;;;;0;0
01-01-2023 06:342;11;3;1,6;0;114;3,8;0,4;6;9,8;15,8;;11,3;0;74;;;;;;;;0;0
01-01-2023 07:342;12;12;1,7;0;109;4,4;0,3;2,7;6,1;8,7;;10,8;0;76;;;;;;;;0;0
01-01-2023 01:343;7;7;1,1;0;100;4,7;0,2;0,6;4,3;4,9;;11;0;77;;;;;;;;0;0
01-01-2023 02:343;11;4;0,5;0;99;3,4;0,3;1,5;8,2;9,7;;11,3;0;77;;;;;;;;0;0
01-01-2023 03:343;11;1;0,3;0;94;2,6;0,3;2,3;11,5;13,8;;11,4;0;76;;;;;;;;0;0
01-01-2023 04:343;16;7;0,3;0;69;2,2;0,4;3;13,5;16,5;;11,6;0;75;;;;;;;;0;0
01-01-2023 05:343;29;15;0,7;0;94;0,9;0,5;10,5;16,7;27,2;;11,4;0;75;;;;;;;;0;0
01-01-2023 06:343;29;3;1,3;0;107;0,6;0,8;20,8;15,7;36,5;;11;18;76;;;;;;;;0;0
01-01-2023 07:343;24;6;1,1;0;105;1,3;1,1;30,2;16,7;46,9;;12;91;74;;;;;;;;0;0
01-01-2023 01:344;20;15;0,8;0;98;4,2;0,9;24,9;17,1;41,9;;15,3;314;63;;;;;;;;0;0
01-01-2023 02:344;12;6;1,4;0;110;7,4;0,5;8,3;10,2;18,5;;17,5;505;54;;;;;;;;0;0
01-01-2023 03:344;15;8;2,1;0;138;8,4;0,3;2,6;5,1;7,7;;18,5;675;51;;;;;;;;0;0
01-01-2023 04:344;19;12;2,4;0;133;8,8;0,3;2,5;4,5;7;;18,7;563;50;;;;;;;;0;0
01-01-2023 05:344;12;6;2,2;0;126;8,7;0,3;3;4,9;7,9;;18,4;398;51;;;;;;;;0;0
01-01-2023 06:344;7;1;2,2;0;120;8,8;0,3;3,1;4,8;7,8;;19,6;560;46;;;;;;;;0;0
01-01-2023 07:344;46;14;0,7;0;76;9,2;0,4;3,3;8,7;12;;19,5;452;51;;;;;;;;0;0
01-01-2023 01:345;50;15;1,3;0;308;8,7;0,5;3,5;14,4;18;;17,4;176;65;;;;;;;;0;0
01-01-2023 02:345;56;20;0,9;0;323;7,8;0,5;3,1;17,3;20,4;;16,3;76;70;;;;;;;;0;0
01-01-2023 03:345;49;21;0,8;0;35;6,3;0,7;4,4;20,9;25,3;;16;55;68;;;;;;;;0;0
01-01-2023 04:345;29;10;0,9;0;68;3,9;0,8;5,7;21,7;27,4;;15,1;13;67;;;;;;;;0;0
01-01-2023 05:345;29;9;1;0;93;2,3;1;10,5;18,9;29,4;;14;0;70;;;;;;;;0;0
01-01-2023 06:345;25;8;1,3;0;99;1,4;1;14,9;16,4;31,3;;13,3;0;74;;;;;;;;0;0
01-01-2023 07:345;22;5;1;0;95;1,2;0,9;13;15,4;28,3;;13,2;0;75;;;;;;;;0;0
01-01-2023 01:346;23;7;0,8;0;95;1,4;0,8;10,4;16,1;26,5;;13,3;0;75;;;;;;;;0;0
01-01-2023 02:346;7;7;0,9;0;106;4,1;0,5;5,3;11;16,3;;13,4;0;75;;;;;;;;0;0
01-01-2023 03:346;11;3;1,4;0;117;6,8;0,3;0,9;4,4;5,3;;13,1;0;76;;;;;;;;0;0
01-01-2023 04:346;9;4;1,4;0;112;6,6;0,2;0,5;2,9;3,4;;12,9;0;76;;;;;;;;0;0
01-01-2023 05:346;10;3;0,9;0;112;6,1;0,2;0,5;3,1;3,5;;12,9;0;75;;;;;;;;0;0
01-01-2023 06:346;12;5;0,4;0;119;5,1;0,2;0,5;5;5,5;;12,9;0;75;;;;;;;;0;0
01-01-2023 07:346;15;4;0,5;0;108;3,4;0,3;1,9;6,9;8,8;;12,5;0;77;;;;;;;;0;0
01-01-2023 01:347;14;2;1,2;0;107;2,6;0,3;4,7;8,5;13,2;;12,1;0;77;;;;;;;;0;0
01-01-2023 02:347;19;4;1,3;0;113;2,8;0,6;10,4;10,8;21,2;;12,3;12;74;;;;;;;;0;0
01-01-2023 03:347;28;7;1,1;0;134;3,2;0,8;16,2;12,5;28,7;;13,1;33;72;;;;;;;;0;0
01-01-2023 04:347;23;10;0,7;0,1;152;3,1;0,8;18,3;14,7;33;;13,4;52;73;;;;;;;;0;0
01-01-2023 05:347;30;23;0,2;0,2;343;2,4;0,9;19,4;18,7;38;;13,6;102;76;;;;;;;;0;0
01-01-2023 06:347;31;23;0,7;0,1;9;3,8;1;17,9;25;42,9;;14,8;178;72;;;;;;;;0;0
01-01-2023 07:347;16;0;1;0;105;6,9;0,8;10,4;19,6;30;;16,5;377;63;;;;;;;;0;0
01-01-2023 01:348;18;6;2,1;0;131;9,2;0,4;3,9;8,1;12,1;;17,1;419;59;;;;;;;;0;0
01-01-2023 02:348;12;11;2,1;0;131;9,8;0,4;3,1;6,2;9,3;;16,9;292;59;;;;;;;;0;0
01-01-2023 03:348;15;15;2,3;0;131;10,7;0,4;3;6,1;9,1;;17,3;331;58;;;;;;;;0;0
01-01-2023 04:348;17;6;2,1;0;139;11,5;0,4;3,3;6,3;9,6;;18;281;54;;;;;;;;0;0
01-01-2023 05:348;15;10;0,7;0;146;11,2;0,4;2,8;6,4;9,2;;18,3;115;51;;;;;;;;0;0
01-01-2023 06:348;22;8;1;0;132;10,2;0,5;4;8,1;12,1;;17,5;28;54;;;;;;;;0;0
01-01-2023 07:348;26;11;2,2;0;125;8,8;0,7;5,9;11,1;17;;15,7;8;60;;;;;;;;0;0
01-01-2023 01:349;18;11;2,1;0;107;8,1;0,7;5,4;11,5;16,9;;14,4;0;65;;;;;;;;0;0
01-01-2023 02:349;46;21;1,5;0;101;4,8;0,9;12,6;17,4;30;;13,5;0;71;;;;;;;;0;0
01-01-2023 03:349;24;13;0,9;0;122;4,3;0,9;12,2;18;30,3;;13,4;0;73;;;;;;;;0;0
01-01-2023 04:349;18;17;0,8;0;119;7,4;0,6;2,8;11,3;14,1;;13,7;0;71;;;;;;;;0;0
01-01-2023 05:349;39;11;0,9;0;83;6,2;0,6;5,9;14,7;20,6;;13,4;0;73;;;;;;;;0;0
01-01-2023 06:349;53;25;0,6;0;55;2,2;0,8;14,9;23,5;38,5;;13;0;78;;;;;;;;0;0
01-01-2023 07:349;43;25;0,3;0;41;0;0,8;15,2;26,6;41,8;;12,9;0;80;;;;;;;;0;0
01-01-2023 01:350;44;20;0,1;0;76;0;0,7;12,2;25,1;37,3;;12,6;0;80;;;;;;;;0;0
01-01-2023 02:350;29;17;0,3;0;103;1,2;0,7;9,8;22,1;31,9;;12,6;0;80;;;;;;;;0;0
01-01-2023 03:350;17;16;1;0;131;6,6;0,5;3,6;12,6;16,2;;12,8;0;74;;;;;;;;0;0
01-01-2023 04:350;26;18;1,3;0;141;10,4;0,4;2,2;9,5;11,7;;12,9;0;68;;;;;;;;0;0
01-01-2023 05:350;32;20;0,9;0;133;7,9;0,7;7,6;16,9;24,5;;12,8;21;65;;;;;;;;0;0
01-01-2023 06:350;49;22;0,5;0;140;5,2;1,1;17;25,1;42,1;;13,9;113;61;;;;;;;;0;0
01-01-2023 07:350;19;12;1,5;0;160;9;0,8;13,2;18,7;31,9;;16;301;51;;;;;;;;0;0
01-01-2023 01:351;13;13;2,4;0;154;13,7;0,4;3,4;7,7;11;;17,7;492;41;;;;;;;;0;0
01-01-2023 02:351;20;10;2,5;0;158;14,3;0,3;2,6;5,8;8,5;;19;633;37;;;;;;;;0;0
01-01-2023 03:351;23;7;2,7;0;161;14,5;0,3;2,6;5,2;7,8;;19,4;599;37;;;;;;;;0;0
01-01-2023 04:351;18;17;2,5;0;147;0;0;0;0;0;;20,1;573;37;;;;;;;;0;0
01-01-2023 05:351;22;17;2,5;0;132;13,7;0,3;3;5,7;8,6;;20,5;560;40;;;;;;;;0;0
01-01-2023 06:351;22;17;2,6;0;133;12,5;0,4;3,3;6;9,3;;19,9;353;46;;;;;;;;0;0
01-01-2023 07:351;0;0;2,5;0;126;12,5;0,4;2,5;4,6;7;;19,2;277;48;;;;;;;;0;0
01-01-2023 01:352;30;14;2,4;0;117;0;0,5;0,9;2,8;3,8;;17,4;91;54;;;;;;;;0;0
01-01-2023 02:352;27;10;2;0;121;10,7;0,6;2,5;7,2;9,7;;17;55;55;;;;;;;;0;0
01-01-2023 03:352;39;26;1,6;0;119;10,3;0,9;4,4;12,2;16,6;;16,1;15;58;;;;;;;;0;0
01-01-2023 04:352;38;23;2;0;110;0;0,9;5,2;14,1;19,2;;15,2;0;62;;;;;;;;0;0
01-01-2023 05:352;22;15;2,3;0;111;9,9;0,8;4,1;11,7;15,7;;14,7;0;63;;;;;;;;0;0
01-01-2023 06:352;23;7;1,9;0;112;10,2;0,6;2,4;8,8;11,2;;13,9;0;60;;;;;;;;0;0
01-01-2023 07:352;21;10;1,1;0;102;9,5;0,5;1,9;9,7;11,6;;12,9;0;59;;;;;;;;0;0
01-01-2023 01:353;27;11;1,1;0;103;7,7;0,5;2,2;10,9;13,1;;11,9;0;65;;;;;;;;0;0
01-01-2023 02:353;16;16;2,1;0;106;7,9;0,4;1,4;6,5;7,8;;11,1;0;69;;;;;;;;0;0
01-01-2023 03:353;17;10;2,2;0;107;8,9;0,2;0,4;2,7;3,1;;10,4;0;70;;;;;;;;0;0
01-01-2023 04:353;11;7;1,9;0;114;8,5;0,2;0,6;2,8;3,4;;9,8;0;70;;;;;;;;0;0
01-01-2023 05:353;12;8;2,1;0;116;8,4;0,2;0,6;2,4;3;;9,3;0;70;;;;;;;;0;0
01-01-2023 06:353;17;12;2,2;0;111;7,9;0,2;1,5;4,2;5,6;;9;0;69;;;;;;;;0;0
01-01-2023 07:353;37;16;1,9;0;112;5,2;0,3;8,2;10,6;18,8;;8,7;0;72;;;;;;;;0;0
01-01-2023 01:354;38;24;1,2;0;108;2,7;0,7;16,1;17,1;33,2;;8,8;19;74;;;;;;;;0;0
01-01-2023 02:354;26;21;1,3;0;93;5,8;0,8;11,8;15,1;26,9;;11,5;147;65;;;;;;;;0;0
01-01-2023 03:354;20;13;1,2;0;86;11,2;0,5;3,8;8,8;12,5;;15,5;363;51;;;;;;;;0;0
01-01-2023 04:354;25;17;0,5;0;97;13,6;0,4;2,3;7,3;9,5;;18,3;560;41;;;;;;;;0;0
01-01-2023 05:354;24;15;1;0;116;13,5;0,3;2,1;6,1;8,2;;19,6;728;39;;;;;;;;0;0
01-01-2023 06:354;29;14;1,7;0;127;12,6;0,3;1,7;4,4;6,1;;20,4;797;38;;;;;;;;0;0
01-01-2023 07:354;57;32;2,4;0;135;12,8;0,5;2,7;5,5;8,1;;20;618;40;;;;;;;;0;0
01-01-2023 01:355;29;16;2,4;0;129;13,4;0,6;2,7;6;8,7;;19,4;500;43;;;;;;;;0;0
01-01-2023 02:355;30;18;2,2;0;131;13,9;0,4;2;5,4;7,4;;19,9;481;42;;;;;;;;0;0
01-01-2023 03:355;33;18;2,4;0;123;14;0,4;2,5;6,8;9,3;;19,2;260;45;;;;;;;;0;0
01-01-2023 04:355;53;19;1,7;0;89;12,3;0,5;2,6;12,5;15,1;;17,5;93;56;;;;;;;;0;0
01-01-2023 05:355;58;27;0,9;0;25;9,9;0,6;1,9;18,4;20,3;;16,1;39;67;;;;;;;;0;0
01-01-2023 06:355;29;26;0,9;0;80;9,9;0,7;2,1;16,5;18,6;;15,1;5;66;;;;;;;;0;0
01-01-2023 07:355;29;25;1,8;0;100;11,1;0,6;2,6;11,8;14,4;;14,6;0;61;;;;;;;;0;0
01-01-2023 01:356;30;19;1,9;0;121;11,9;0,6;2,7;10,1;12,8;;14,1;0;64;;;;;;;;0;0
01-01-2023 02:356;34;19;1,6;0;125;9,9;0,6;3;12,1;15;;13,4;0;67;;;;;;;;0;0
01-01-2023 03:356;27;16;1,5;0;110;7,8;0,6;3,1;13,4;16,5;;12,6;0;70;;;;;;;;0;0
01-01-2023 04:356;25;16;1,7;0;118;9,5;0,5;2,3;10;12,3;;12,5;0;69;;;;;;;;0;0
