;;;;;;;;;;
;;;;;;;;;;
DateTime;;;;;;;;;;
;PM10;PM2.5;Vel Viento;Precipitacion;Dir Viento;OZONO;CO;NO;NO2;NOX
;µg/m3;µg/m3;m/s;mm;Grados;ppb;ppm;ppb;ppb;ppb
01-01-2023 02:540;6,2;2;2,8;0;191;0;0,4;5,7;5,4;11,1
01-01-2023 03:540;5,5;2;3;0;187;0;0,4;3,3;3,7;7
01-01-2023 04:540;8;3;1,8;0;132;0;0,4;5,2;4,7;9,9
01-01-2023 05:540;7;3;1,5;0;122;0;0,4;6,8;5,5;12,3
01-01-2023 06:540;6;1;2;0;80;0;0,6;8,2;7,5;15,7
01-01-2023 07:540;5,3;0;1,3;0;106;0;0,7;8,5;8,6;17,1
01-01-2023 01:541;4,6;2;0,9;0;105;0;1;21,2;11,9;33
01-01-2023 02:541;8;8;1,1;0;137;0;1;26,5;11,3;37,8
01-01-2023 03:541;0;13;1,2;0;95;0;0,8;22,3;9,9;32,2
01-01-2023 04:541;8;8;2,5;0;90;0;0,5;5,7;6,3;12
01-01-2023 05:541;7,3;4;0,6;0;91;0;0,6;9,4;8,2;17,6
01-01-2023 06:541;6;3;1;0;114;0;0,3;3;5,7;8,7
01-01-2023 07:541;7,2;3;0,7;0;107;0;0,3;1,7;3;4,7
01-01-2023 01:542;5,7;2;0,9;0;102;0;0,3;2,4;3,9;6,3
01-01-2023 02:542;5;2;0,7;0;125;0;0,2;2;4,1;6
01-01-2023 03:542;0;5;0,5;0;135;0;0,3;5,1;5,1;10,1
01-01-2023 04:542;0;6;0,7;0;144;0;0,7;24,1;8,5;32,6
01-01-2023 05:542;0;12;0,4;0;139;0;1,2;55,5;13,1;68,5
01-01-2023 06:542;0;19;0,3;0;43;0;1,6;71,5;20,2;91,7
01-01-2023 07:542;0;31;1,3;0;279;0;1,6;55,5;29,6;85,1
01-01-2023 01:543;23;23;1,7;0;96;0;0,7;17,6;15,6;33,3
01-01-2023 02:543;27,9;7;3,5;0;88;0;0,3;6,1;5,4;11,5
01-01-2023 03:543;24,7;4;1,3;0;80;0;0,4;6,6;6,2;12,8
01-01-2023 04:543;34,1;6;0,6;0;145;0;0,4;7,2;6,1;13,4
01-01-2023 05:543;25,4;6;2,7;0;92;0;0,3;4,7;4,6;9,3
01-01-2023 06:543;18,5;2;0,8;0;93;0;0,4;6,4;4,9;11,3
01-01-2023 07:543;14,3;0;2,3;0;179;0;0,3;5,8;5,4;11,2
01-01-2023 01:544;11;4;1,3;0;255;0;0,5;13,1;9,8;22,9
01-01-2023 02:544;8,5;4;1;0;85;0;0,5;9,3;7,7;17
01-01-2023 03:544;13;13;1,2;0;239;0;0,6;8,9;9;18
01-01-2023 04:544;0;8;1;0;93;0;0,5;8,7;9,7;18,4
01-01-2023 05:544;0;6;0,9;0;100;0;1;32,1;15,4;47,5
01-01-2023 06:544;0;15;0,4;0;133;0;1,2;41,2;15,8;57
01-01-2023 07:544;18,5;9;0,3;0;128;0;0,6;12,2;9,1;21,3
01-01-2023 01:545;13,1;5;0,4;0;100;0;0,4;7,9;8,6;16,5
01-01-2023 02:545;9,5;4;0,5;0;120;0;0,5;7,6;9,2;16,8
01-01-2023 03:545;7,7;6;0,9;0;129;0;0,6;14,9;10,8;25,7
01-01-2023 04:545;10,9;9;0,5;0;150;0;0,7;17,3;10,9;28,2
01-01-2023 05:545;9;9;0,5;0;129;0;0,5;9,2;9,7;18,9
01-01-2023 06:545;7;7;0,4;0;166;0;0,4;5,5;7;12,5
01-01-2023 07:545;0;5;0,9;0;114;0;0,5;0;0;0
01-01-2023 01:546;0;8;0,7;0;145;0;1;0;0;0
01-01-2023 02:546;0;7;0,2;0;197;0;1;0;0;0
01-01-2023 03:546;18,5;5;1,1;0;201;0;0,5;0;0;0
01-01-2023 04:546;13,7;4;1,3;0;192;0;0,4;0;0;0
01-01-2023 05:546;10,1;2;0,7;0;195;0;0,5;9,4;7,2;16,6
01-01-2023 06:546;8,4;2;2,9;0;195;0;0,4;7,3;5,5;12,9
01-01-2023 07:546;14,3;2;3,7;0;195;0;0,4;7,3;4,9;12,3
01-01-2023 01:547;11,2;1;1,7;0;149;0;0,3;6,7;4,1;10,8
01-01-2023 02:547;12,8;5;2;0;128;0;0,4;6,6;5,1;11,7
01-01-2023 03:547;9,5;5;2,2;0;196;0;0,4;4,7;4,4;9,1
01-01-2023 04:547;8,8;3;1,4;0;106;0;0,4;5,4;4,7;10,1
01-01-2023 05:547;6,4;3;2,2;0;86;0;0,5;6;5,6;11,7
01-01-2023 06:547;4,6;3;1,2;0;91;0;0,6;8;8,2;16,2
01-01-2023 07:547;4,3;4;2,4;0;95;0;0,4;6,4;6,5;12,9
01-01-2023 01:548;8,5;6;1,4;0;103;0;0;0;0;0
01-01-2023 02:548;6,9;5;1;0;128;0;0;0;0;0
01-01-2023 03:548;6,3;2;1,6;0;130;0;0;0;0;0
01-01-2023 04:548;5,7;5;1,1;0;128;0;0;0;0;0
01-01-2023 05:548;7;7;1,8;0;136;0;0;0;0;0
01-01-2023 06:548;5,2;4;0,9;0;123;0;0;0;0;0
01-01-2023 07:548;6,1;4;0,8;0;124;0;0;0;0;0
01-01-2023 01:549;6;6;0,6;0;123;0;0;0;0;0
01-01-2023 02:549;7;7;0,8;0;153;0;0;0;0;0
01-01-2023 03:549;6,7;5;0,4;0;195;0;0;0;0;0
01-01-2023 04:549;9,9;7;0,9;0;137;0;0;0;0;0
01-01-2023 05:549;13,2;12;0,6;0;118;0;0;0;0;0
01-01-2023 06:549;18;18;0,2;0;342;0;0;0;0;0
01-01-2023 07:549;25,3;22;0,3;0;14;0;0;0;0;0
01-01-2023 01:550;28,2;22;1;0;116;0;0;0;0;0
01-01-2023 02:550;28,5;3;1,8;0;174;0;0;0;0;0
01-01-2023 03:550;27,9;7;1,3;0;151;0;0;0;0;0
01-01-2023 04:550;25,8;4;2,3;0;128;0;0;0;0;0
01-01-2023 05:550;18,4;0;1,5;0;154;0;0;0;0;0
01-01-2023 06:550;13,8;2;3,4;0;88;0;0;0;0;0
01-01-2023 07:550;16,9;3;3,8;0;85;0;0;0;0;0
01-01-2023 01:551;12;4;0,5;0;301;0;0;0;0;0
01-01-2023 02:551;10;10;1;0;278;0;0;0;0;0
01-01-2023 03:551;13,5;13;0,6;0;94;0;0;0;0;0
01-01-2023 04:551;21,6;13;1,1;0;124;0;0;0;0;0
01-01-2023 05:551;16;8;0,6;0;115;0;0;0;0;0
01-01-2023 06:551;14,5;11;1;0;108;0;0;0;0;0
01-01-2023 07:551;11,3;8;1,4;0;126;0;0;0;0;0
01-01-2023 01:552;14,3;5;0,7;0;118;0;0;0;0;0
01-01-2023 02:552;12,4;5;0,7;0;106;0;0;0;0;0
01-01-2023 03:552;9,1;4;1,3;0;125;0;0;0;0;0
01-01-2023 04:552;7,1;3;1;0;132;0;0;0;0;0
01-01-2023 05:552;10,9;1;0,7;0;132;0;0;0;0;0
01-01-2023 06:552;10,2;3;0,9;0;122;0;0;0;0;0
01-01-2023 07:552;11;11;0,7;0;128;0;0;0;0;0
01-01-2023 01:553;8,5;8;0,6;0;120;0;0;0;0;0
01-01-2023 02:553;16,2;16;0,7;0;103;0;0;0;0;0
01-01-2023 03:553;21;21;0,7;0;68;0;0;0;0;0
01-01-2023 04:553;18,4;15;1,5;0;64;0;0;0;0;0
01-01-2023 05:553;14,4;7;1,6;0;115;0;0;0;0;0
01-01-2023 06:553;20,8;2;3,7;0;81;0;0;0;0;0
01-01-2023 07:553;19,7;2;1,4;0;180;0;0;0;0;0
01-01-2023 01:554;14,5;0;2,6;0;225;0;0;0;0;0
01-01-2023 02:554;11,8;0;1,5;0;266;0;0;0;0;0
01-01-2023 03:554;9;2;0,3;0;268;0;0;0;0;0
01-01-2023 04:554;9,5;4;0,9;0;105;0;0;0;0;0
01-01-2023 05:554;8;8;1,8;0;75;0;0;0;0;0
01-01-2023 06:554;6,1;5;1;0;109;0;0;0;0;0
01-01-2023 07:554;5,4;3;1,2;0;109;0;0;0;0;0
01-01-2023 01:555;9,3;5;0,7;0;137;0;0;0;0;0
01-01-2023 02:555;9,5;4;0,7;0,1;64;0;0;0;0;0
01-01-2023 03:555;8,2;6;0,8;0;109;0;0;0;0;0
01-01-2023 04:555;6,1;5;0,7;0;130;0;0;0;0;0
01-01-2023 05:555;5;5;0,3;0;118;0;0;0;0;0
01-01-2023 06:555;6,6;2;0,7;0;110;0;0;0;0;0
01-01-2023 07:555;9,1;3;0,9;0;131;0;0;0;0;0
01-01-2023 01:556;9,6;4;1;0;153;0;0;0;0;0
01-01-2023 02:556;7,9;5;1,1;0;142;0;0;0;0;0
01-01-2023 03:556;6,7;4;0,9;0;138;0;0;0;0;0
01-01-2023 04:556;5,9;3;0,5;0;162;0;0;0;0;0
01-01-2023 05:556;5,3;3;2,9;0;72;0;0;0;0;0
01-01-2023 06:556;4,9;2;1;0;74;0;0;0;0;0
01-01-2023 07:556;5,8;2;1,4;0;241;0;0;0;0;0
01-01-2023 01:557;5,3;2;2,4;0;212;0;0;0;0;0
01-01-2023 02:557;7,6;1;2,8;0;200;0;0;0;0;0
01-01-2023 03:557;9,4;0;2,2;0;175;0;0;0;0;0
01-01-2023 04:557;8,2;0;2,4;0;146;0;0;0;0;0
01-01-2023 05:557;7,2;0;2,1;0;182;0;0;0;0;0
01-01-2023 06:557;7,8;0;0,6;0;143;0;0;0;0;0
01-01-2023 07:557;6,7;0;1;0;100;0;0;0;0;0
01-01-2023 01:558;4,9;2;1,5;0;79;0;0;0;0;0
01-01-2023 02:558;5;5;1;0;83;0;0;0;0;0
01-01-2023 03:558;3,8;3;1,1;0;106;0;0;0;0;0
01-01-2023 04:558;5;5;0,8;0;121;0;0;0;0;0
01-01-2023 05:558;5,4;4;0,8;0;115;0;0;0;0;0
01-01-2023 06:558;5,1;3;0,8;0;109;0;0;0;0;0
01-01-2023 07:558;6;6;1;0;109;0;0;0;0;0
01-01-2023 01:559;4,2;4;0,5;0;110;0;0;0;0;0
01-01-2023 02:559;3,7;2;0,9;0;122;0;0;0;0;0
01-01-2023 03:559;4;4;1,2;0;104;0;0;0;0;0
01-01-2023 04:559;5,3;3;1,9;0;73;0;0;0;0;0
01-01-2023 05:559;5;1;1,3;0;79;0;0;0;0;0
01-01-2023 06:559;5;2;2;0;85;0;0;0;0;0
01-01-2023 07:559;5;1;0,4;0;163;0;0;0;0;0
01-01-2023 01:560;5,5;3;2,4;0;207;0;0;0;0;0
01-01-2023 02:560;5,6;5;2,3;0;192;0;0;0;0;0
01-01-2023 03:560;5,4;4;2,4;0;213;0;0,3;6,4;5,8;12,2
01-01-2023 04:560;5,6;2;2,7;0;239;0;0,4;7,5;6,1;13,7
01-01-2023 05:560;12;1;1,8;0;203;0;0,4;6,2;7,2;13,4
01-01-2023 06:560;9,6;3;3,1;0;193;0;0,3;4,1;5,2;9,3
01-01-2023 07:560;7,9;3;1;0;154;0;0,3;3,6;5;8,6
01-01-2023 01:561;7,9;1;2;0;102;0;0,3;3,9;5,3;9,2
01-01-2023 02:561;6,4;3;3,8;0;83;0;0,3;2,9;3,9;6,7
01-01-2023 03:561;7,3;2;1,5;0;77;0;0,3;2,1;4,7;6,8
01-01-2023 04:561;5,9;0;2,1;0;72;0;0,7;9,2;9,2;18,4
01-01-2023 05:561;6;6;1,6;0;79;0;0,6;11,1;9,7;20,8
01-01-2023 06:561;8,2;6;1,6;0;84;0;0,3;3,5;6,1;9,5
01-01-2023 07:561;12,5;3;2,1;0;82;0;0,3;1,5;3,5;5
01-01-2023 01:562;10;4;1,2;0;72;0;0,3;1,8;4,5;6,3
01-01-2023 02:562;7,4;4;0,5;0;94;0;0,3;3,1;5,3;8,4
01-01-2023 03:562;5,3;2;0,8;0;116;0;0,3;1,6;3,4;5
01-01-2023 04:562;4;2;1,5;0;83;0;0,2;0,9;2,7;3,6
01-01-2023 05:562;5;5;1,4;0;88;0;0,2;0,5;2;2,5
01-01-2023 06:562;0;5;0,5;0;130;0;0,2;1,3;4;5,3
01-01-2023 07:562;0;7;1;0;128;0;0,3;4,8;7,8;12,7
01-01-2023 01:563;0;8;1;0,5;108;0;0,6;0;0;0
01-01-2023 02:563;0;10;0,7;0,1;122;0;1;0;0;0
01-01-2023 03:563;0;8;0,5;0;114;0;1,3;0;0;0
01-01-2023 04:563;0;14;0,9;0;168;0;0,4;5,2;4,8;10,1
01-01-2023 05:563;0;7;1,4;0;219;0;0,4;4,5;5;9,5
01-01-2023 06:563;5,3;5;3,2;0;222;0;0,5;6;6,2;12,2
01-01-2023 07:563;9;2;2,2;0,3;218;0;0,5;6,3;6,1;12,5
01-01-2023 01:564;16,8;3;1,4;0,5;124;0;0,4;3,9;4,9;8,8
01-01-2023 02:564;12,6;5;1,6;0,2;211;0;0,6;8,4;7,6;16
01-01-2023 03:564;9,9;4;0,6;0;344;0;0,7;12;10,5;22,5
01-01-2023 04:564;9,3;7;1,1;0;122;0;0,4;5;6,4;11,4
01-01-2023 05:564;10,8;6;1,7;0;192;0;0,4;3,6;4,8;8,4
01-01-2023 06:564;8,5;4;1,6;0;209;0;0,5;4,1;5,5;9,6
01-01-2023 07:564;6,7;6;1,4;0;202;0;0,7;7,3;8,1;15,4
01-01-2023 01:565;11;11;0,7;0;173;0;0,5;5,3;6,3;11,6
01-01-2023 02:565;6;6;0,8;0;66;0;0;10,9;9,1;20
01-01-2023 03:565;5;4;1,1;0;93;0;0;4,4;5,9;10,3
01-01-2023 04:565;4;3;3;0;78;0;0;0,9;2,2;3,1
01-01-2023 05:565;4,3;0;0,7;0;138;0;0;1;2,3;3,3
01-01-2023 06:565;3,7;0;1,1;0;87;0;0,4;1,7;7;8,7
01-01-2023 07:565;3,4;0;0,6;0;116;0;0,3;1,3;4,1;5,4
01-01-2023 01:566;3,3;1;0,5;0;130;0;0,4;1,2;5;6,2
01-01-2023 02:566;4,5;0;0,9;0;192;0;0,3;0,9;6;7
01-01-2023 03:566;4,1;1;1,5;0;219;0;0,3;0,3;2,8;3,1
01-01-2023 04:566;3,9;3;0,3;0;297;0;0,5;6,9;7,9;14,8
01-01-2023 05:566;0;5;1,9;0;207;0;0,5;5,4;7,2;12,6
01-01-2023 06:566;0;5;2,3;0;245;0;0,7;7,6;8,2;15,8
01-01-2023 07:566;4;4;1,9;0;233;0;0,6;8,3;8,7;17,1
01-01-2023 01:567;4,4;4;2,6;0;201;0;0;0;0;0
01-01-2023 02:567;6;6;1,8;0;202;0;0;0;0;0
01-01-2023 03:567;4,6;4;3,1;0;231;0;0;0;0;0
01-01-2023 04:567;5,4;4;3,7;0;204;0;0;0;0;0
01-01-2023 05:567;5,8;4;2,4;0;200;0;0;0;0;0
01-01-2023 06:567;5,5;4;2,7;0;214;0;0;0;0;0
01-01-2023 07:567;6;6;3,4;0;211;0;0;7,5;18;25,5
01-01-2023 01:568;0;7;1,6;0;200;0;0;7,5;16;23,5
01-01-2023 02:568;7,8;4;1,6;0;184;0;0;8,3;15,6;23,8
01-01-2023 03:568;7;5;0,5;0;178;0;0;9,5;18,6;28
01-01-2023 04:568;6,4;5;0,8;0;95;0;0;14;19,1;33,1
01-01-2023 05:568;6,4;1;0,8;0,1;102;0;0;15,7;16,3;32
01-01-2023 06:568;7;7;0,7;0,2;117;0;0;14,5;14,4;28,9
01-01-2023 07:568;0;7;0,1;0,4;91;0;0;13,5;15,6;29
01-01-2023 01:569;5,1;3;0,3;0;143;0;0;19,6;18,7;38,3
01-01-2023 02:569;4,9;3;0,5;0;140;0;0;17,5;18,4;35,9
01-01-2023 03:569;0;7;0,3;0;140;0;0;14,1;15,3;29,5
01-01-2023 04:569;0;8;0,5;0;159;0;0;8,7;13,4;22
01-01-2023 05:569;6;6;0,4;0;97;0;0;6,7;10;16,7
01-01-2023 06:569;5,8;4;0,8;0,1;127;0;0;8,4;10,5;18,9
01-01-2023 07:569;9;9;0,9;0;145;0;0;19,3;10,3;29,6
01-01-2023 01:570;0;7;0,8;0;146;0;0;37,5;15,9;53,4
01-01-2023 02:570;0;11;0,4;0;51;0;0;37,1;19,2;56,3
01-01-2023 03:570;0;11;1,1;0;100;0;0;26,8;18,4;45,1
01-01-2023 04:570;0;11;1,3;0;226;0;0;8;7,5;15,5
01-01-2023 05:570;11,2;7;2,7;0;196;0;0;6;6,9;12,9
01-01-2023 06:570;10,4;3;2,6;0;199;0;0;6,1;7,7;13,8
01-01-2023 07:570;20,9;3;2,8;0;208;0;0;9,3;9,8;19,2
01-01-2023 01:571;16,5;6;4,4;0;196;0;0;4,4;5,3;9,7
01-01-2023 02:571;13;2;3;0;196;0;0;5,9;5,6;11,6
01-01-2023 03:571;9,9;0;4,5;0;194;0;0;5;5,1;10,2
01-01-2023 04:571;7,9;3;3,2;0;187;0;0;6,6;6,5;13,1
01-01-2023 05:571;6,3;1;1,7;0;191;0;0;11,6;10;21,6
01-01-2023 06:571;7,9;1;2,3;0;261;0;0;19,5;12,3;31,8
01-01-2023 07:571;6,9;2;0,3;0;70;0;0;12,8;11,3;24
01-01-2023 01:572;8,3;0;2,2;0;227;0;0;7,3;9,7;17
01-01-2023 02:572;6,9;3;1,1;0;171;0;0;10,5;11,5;22
01-01-2023 03:572;6,5;4;0,3;0;114;0;0;12,7;10,9;23,6
01-01-2023 04:572;5,9;3;0,4;0;123;0;0;8,6;10;18,6
01-01-2023 05:572;5,3;3;1,3;0;184;0;0;3,6;6;9,6
01-01-2023 06:572;6;6;0,5;0;84;0;0;4,9;6,5;11,4
01-01-2023 07:572;4,6;4;0,7;0;161;0;0;4,7;6,5;11,2
01-01-2023 01:573;4,2;1;0,2;0;91;0;0;4,2;6,8;11
01-01-2023 02:573;4;1;0,1;0;284;0;0;3,5;9,8;13,3
01-01-2023 03:573;3,9;2;0,6;0;131;0;0;8,8;9,4;18,2
01-01-2023 04:573;6;6;0,6;0;249;0;0;20,9;15,5;36,5
01-01-2023 05:573;0;5;1,5;0;253;0;0;20,2;14,7;35
01-01-2023 06:573;0;4;1,6;0;278;0;0;19,7;13,8;33,5
01-01-2023 07:573;0;5;2,5;0;250;0;0;13;10,4;23,4
01-01-2023 01:574;4,2;3;3,1;0;246;0;0;11,6;9,2;20,8
01-01-2023 02:574;5,1;5;2,7;0;206;0;0;7,3;6,7;14
01-01-2023 03:574;6,6;1;3,3;0;229;0;0;6;5,7;11,7
01-01-2023 04:574;6,2;0;2,8;0;214;0;0;6,7;5,6;12,3
01-01-2023 05:574;8,1;0;4,6;0;234;0;0;7,3;5,9;13,2
01-01-2023 06:574;7,2;0;4,2;0;226;0;0;6,8;6,2;13,1
01-01-2023 07:574;6;6;2;0,8;236;0;0;9,5;9,4;19
01-01-2023 01:575;7;7;2,6;0,1;174;0;0;7,2;6,9;14,1
01-01-2023 02:575;3,4;3;1,8;0,1;134;0;0;6,8;7;13,8
01-01-2023 03:575;3,5;1;1,2;0,1;101;0;0;9;7,8;16,9
01-01-2023 04:575;3,4;3;1,6;0,1;200;0;0;8,1;8,5;16,6
01-01-2023 05:575;3,6;3;1,1;0;235;0;0;6,5;7,8;14,3
01-01-2023 06:575;3,7;2;0,1;0;220;0;0;16,7;12,8;29,5
01-01-2023 07:575;6;6;0,3;0;144;0;0;10,5;11,6;22,1
01-01-2023 01:576;3,5;3;0,8;0;127;0;0;6,8;6,7;13,6
01-01-2023 02:576;3,6;1;0,8;0;129;0;0;6,8;7,7;14,4
01-01-2023 03:576;3,6;2;1;0;135;0;0;7,6;7,1;14,7
01-01-2023 04:576;3,7;1;0,8;0;136;0;0;6,2;5,9;12,2
01-01-2023 05:576;3,6;0;0,5;0;149;0;0;4,8;6,3;11,1
01-01-2023 06:576;3,6;3;0,5;0,2;97;0;0;3,2;5,3;8,5
01-01-2023 07:576;0;5;0,4;0;118;0;0;7,4;7,4;14,8
01-01-2023 01:577;0;9;0,4;0,2;279;0;0;15,8;12,6;28,4
01-01-2023 02:577;6;6;1,2;0;206;0;0;13,5;10,6;24,1
01-01-2023 03:577;3,6;3;4;0;193;0;0;2,5;3,4;6
01-01-2023 04:577;3,5;2;3,3;0;209;0;0;3,2;3,7;6,9
01-01-2023 05:577;3,6;3;3,9;0;194;0;0;2,2;3,2;5,4
01-01-2023 06:577;4,2;3;3,8;0;200;0;0;2;2,9;4,9
01-01-2023 07:577;4,1;1;4,4;0;188;0;0;2,2;2,7;4,9
01-01-2023 01:578;4,3;0;4,3;0;199;0;0;2,2;2,9;5,1
01-01-2023 02:578;5,2;0;4;0;196;0;0;2,5;3;5,5
01-01-2023 03:578;5,1;2;3,6;0;202;0;0;2,2;2,9;5,2
01-01-2023 04:578;4,9;2;1,5;0;188;0;0;3,2;4,4;7,6
01-01-2023 05:578;4,9;1;0,8;0;85;0;0;4,1;6,1;10,3
01-01-2023 06:578;5;5;1,1;0;236;0;0;5,2;7;12,2
01-01-2023 07:578;0;6;1,6;0;256;0;0;7,7;11,9;19,5
01-01-2023 01:579;0;7;1,6;0;281;0;0;5,4;9,3;14,7
01-01-2023 02:579;4,5;4;0,5;0;239;0;0;4,1;7,9;12
01-01-2023 03:579;4,5;1;0,6;0;87;0;0;3,8;8,4;12,1
01-01-2023 04:579;4,4;3;0,3;0,2;162;0;0;2,9;10,4;13,3
01-01-2023 05:579;4,3;3;0,2;0,1;186;0;0;2,2;9,4;11,6
01-01-2023 06:579;4,3;3;0,3;0,1;308;0;0;1,8;5,2;7
01-01-2023 07:579;4,2;1;0,3;0;266;0;0;1,6;5,1;6,7
01-01-2023 01:580;4,1;0;0,6;0;132;0;0;1,4;4;5,4
01-01-2023 02:580;4;1;0,4;0;110;0;0;2,3;4,8;7,1
01-01-2023 03:580;4;2;0,7;0;93;0;0;11,9;9,6;21,5
01-01-2023 04:580;4;2;1,3;0;164;0;0;5,5;6,6;12,1
01-01-2023 05:580;4;3;2,2;0;211;0;0;4,6;4;8,6
01-01-2023 06:580;3,9;2;4,3;0;194;0;0;2;2,6;4,5
01-01-2023 07:580;3,9;0;5,8;0;189;0;0;1,3;2,3;3,7
01-01-2023 01:581;3,9;0;4,5;0;191;0;0;1,8;2,5;4,3
01-01-2023 02:581;4,7;2;3,4;0;222;0;0;3,7;3,5;7,2
01-01-2023 03:581;4,7;3;3,7;0;230;0;0;5,2;4,4;9,7
01-01-2023 04:581;5;5;3;0;212;0;0;4,3;4,1;8,5
01-01-2023 05:581;4,6;3;2,2;0;192;0;0;3,7;4,1;7,8
01-01-2023 06:581;4,5;3;2,2;0;201;0;0;3,3;4,1;7,4
01-01-2023 07:581;4,7;4;1,4;0;183;0;0;4,8;5,2;10
01-01-2023 01:582;4,7;2;3;0;82;0;0;5,6;6,1;11,7
01-01-2023 02:582;4,5;2;1,6;0;101;0;0;5,1;5,3;10,4
01-01-2023 03:582;4,4;3;1,1;0;174;0;0;2;3,8;5,8
01-01-2023 04:582;4,3;3;1;0;121;0;0;1,7;3,2;5
01-01-2023 05:582;4,2;3;0,6;0;208;0;0;2,1;3,7;5,8
01-01-2023 06:582;4,2;1;0,4;0;253;0;0;2,5;3,9;6,4
01-01-2023 07:582;4,2;0;0,5;0;203;0;0,2;2,6;3,3;5,8
01-01-2023 01:583;4;0;0,9;0;216;0;0,2;1,2;2,4;3,6
01-01-2023 02:583;4;1;0,2;0;189;0;0,2;1,1;2,4;3,5
01-01-2023 03:583;4;2;0,9;0;127;0;0,2;1,8;2,6;4,4
01-01-2023 04:583;4;1;0,3;0;258;0;0,2;1,8;3,2;5
01-01-2023 05:583;3,9;2;1,3;0;262;0;0,4;10,7;8,5;19,2
01-01-2023 06:583;3,8;3;0,5;0;164;0;0,6;20,4;10,9;31,3
01-01-2023 07:583;4;4;1,4;0;199;0;0,4;10,7;6,3;17
01-01-2023 01:584;3,8;3;2,7;0;202;0;0,4;10,8;5,9;16,7
01-01-2023 02:584;3,9;3;4,2;0;204;0;0,3;7,3;5;12,3
01-01-2023 03:584;4,1;2;4,9;0;199;0;0,3;6;4,4;10,3
01-01-2023 04:584;4,2;4;3;0;213;0;0,3;9,1;4,9;14
01-01-2023 05:584;4,4;3;3,4;0;207;0;0,3;5,8;3,9;9,7
01-01-2023 06:584;4,6;1;2,8;0;222;0;0,3;6,9;5,3;12,2
01-01-2023 07:584;4,6;1;2,4;0;208;0;0,3;7,5;6,2;13,7
01-01-2023 01:585;4,8;2;1,9;0;172;0;0,3;6,2;6;12,2
01-01-2023 02:585;5;5;0,4;0;122;0;0,4;9,9;7;16,9
01-01-2023 03:585;6;6;1,5;0;186;0;0,4;7,3;7,3;14,6
01-01-2023 04:585;0;6;0,5;0;135;0;0,7;14,4;11,6;26,1
01-01-2023 05:585;0;8;0,7;0;176;0;0,6;12,4;10,4;22,9
01-01-2023 06:585;6,2;4;0,6;0;119;0;0,6;15,4;9,6;25
01-01-2023 07:585;5,5;0;1,4;0;104;0;0,4;11,7;7,1;18,8
01-01-2023 01:586;5,2;2;1,4;0;77;0;0,3;5,5;5,8;11,3
01-01-2023 02:586;7,7;2;1,6;0;86;0;0,3;3,9;4,6;8,4
01-01-2023 03:586;7,3;5;0,4;0;154;0;0,3;3,4;5,6;8,9
01-01-2023 04:586;10,2;4;0,3;0;253;0;0,4;5,2;9,9;15,2
01-01-2023 05:586;8,5;3;0,3;0;249;0;0,3;2,9;7,3;10,1
01-01-2023 06:586;6,3;5;0,1;0;159;0;0,3;3,9;6,6;10,5
01-01-2023 07:586;5,6;5;1;0;208;0;0,2;4,1;6,3;10,3
01-01-2023 01:587;4,1;4;0,5;0;189;0;0,3;4,5;5,1;9,6
01-01-2023 02:587;6;6;1,4;0;182;0;0,3;8,3;5,8;14,1
01-01-2023 03:587;5,7;5;1,7;0;273;0;0,6;19,7;9,8;29,5
01-01-2023 04:587;5,3;3;3,4;0;249;0;0,6;17,4;8,7;26,1
01-01-2023 05:587;4,3;3;3,2;0;220;0;0,4;0;0;0
01-01-2023 06:587;6,1;0;3,5;0;208;0;0;0;0;0
01-01-2023 07:587;0;8;3,5;0;229;0;0;8,1;4,1;12,2
01-01-2023 01:588;0;11;4,1;0;214;0;0;15,7;3,6;19,3
01-01-2023 02:588;0;6;3,2;0;218;0;0,7;5,1;4;9
01-01-2023 03:588;0;3;2,6;0;205;0;0,7;5,1;4,7;9,7
01-01-2023 04:588;0;3;4,3;0;196;0;0,7;4,3;4,3;8,6
01-01-2023 05:588;39,2;4;2,4;0;110;0;0,7;4,8;4,2;9
01-01-2023 06:588;24,8;3;2;0;223;0;0,8;6,6;5,9;12,4
01-01-2023 07:588;17,2;5;0,7;0;241;0;1;12;10,3;22,2
01-01-2023 01:589;17;10;1,1;0;83;0;0,8;7,6;7,2;14,8
01-01-2023 02:589;12,7;7;1,3;0;102;0;0,9;11,5;7,2;18,7
01-01-2023 03:589;11;11;0,5;0;98;0;0,9;12,4;6,9;19,3
01-01-2023 04:589;8,8;7;0,5;0;111;0;0,8;10,3;5,9;16,2
01-01-2023 05:589;10,5;7;1,1;0;132;0;0,8;7,2;6,2;13,4
01-01-2023 06:589;9,2;5;0,4;0;131;0;0,4;6;6,5;12,5
01-01-2023 07:589;6,5;3;0,5;0;113;0;0,4;5,9;6,1;12
01-01-2023 01:590;8,6;3;1,4;0;82;0;0,5;7;9,8;16,8
01-01-2023 02:590;7,4;4;0,6;0;107;0;0,4;4,5;8,2;12,7
01-01-2023 03:590;7;7;0,6;0,2;126;0;0,5;8,7;9;17,6
01-01-2023 04:590;13,1;9;0,7;0;98;0;0,6;16,6;7,3;23,9
01-01-2023 05:590;10,3;9;0,7;0;97;0;1;37,1;10,2;47,3
01-01-2023 06:590;22;16;0,8;0;96;0;1,1;41,8;13;54,7
01-01-2023 07:590;16;16;0,4;0;129;0;0,9;28;12,7;40,7
