;PM10;PM2.5;Vel Viento 10M;Precipitacion;Dir Viento 10M;OZONO;CO;NO;NO2;NOX;SO2;Temperatura;Rad Solar;;HR;
;µg/m3;µg/m3;m/s;mm;Grados;ppb;ppm;ppb;ppb;ppb;ppb;°C;W/M²;;%;
01-01-2023 05:1286;21;12;0,7;0;323;0,1;0,4;25,9;13,6;39,5;0;9,4;0;;85,82;
01-01-2023 01:1287;22;9;0,8;0;314;0,1;0,3;13,6;13,8;27,4;0;10;0;;85,14;
01-01-2023 02:1287;27;12;0,9;0;313;0,1;0,3;21,6;13,6;35,2;0;9,3;0;;83,12;
01-01-2023 03:1287;46;27;0,6;0;333;0,2;0,9;137,5;13,5;151;0;8,7;0;;83,58;
01-01-2023 04:1287;48;25;0,8;0;296;0,8;0,9;114,2;14,4;128,6;0;10,1;59;;85,34;
01-01-2023 05:1287;35;16;1,4;0;340;4,3;0,5;42,2;13,1;55,3;0;14,6;227;;79,27;
01-01-2023 01:1288;26;10;1,2;0;318;12,3;0,5;19;10,6;29,6;0;18,3;446;;62,02;
01-01-2023 02:1288;19;5;1,4;0;327;0;0;0;0;0;0;20,4;630;;49,62;
01-01-2023 03:1288;13;3;1,8;0;329;0;0;0;0;0;0;21,7;705;;45,97;
01-01-2023 04:1288;16;4;1,6;0;311;0;0;0;0;0;0;22,9;430;;41,03;
01-01-2023 05:1288;13;4;1,8;0;181;22,1;0,2;2,6;1,7;4,3;0;23,9;607;;37,03;
01-01-2023 01:1289;37;24;2,4;0;265;39,9;0,3;0,8;4,1;4,9;0;22,1;315;;44,83;
01-01-2023 02:1289;38;22;1,9;0;265;43,9;0,3;0,5;4,1;4,6;0;21,9;310;;49,62;
01-01-2023 03:1289;29;19;2,1;0;259;30,5;0,3;0,9;5;5,9;0;19,4;84;;56,94;
01-01-2023 04:1289;28;16;1,5;0;254;25,9;0,3;0,9;4,8;5,7;0;18,8;77;;62,19;
01-01-2023 05:1289;29;20;0,9;0;220;16,6;0,4;1,3;13,2;14,5;0;17,1;10;;67,2;
01-01-2023 01:1290;35;22;0,7;0;312;8,7;0,8;36,1;21,1;57,2;0;14,6;0;;74,11;
01-01-2023 02:1290;63;42;0,6;0;71;0,2;1,4;109,8;28,7;138,5;0;13,1;0;;77,84;
01-01-2023 03:1290;52;32;0,6;0;342;0,1;1,2;112,6;23,8;136,4;0;12;0;;79,27;
01-01-2023 04:1290;32;19;0,5;0;302;0,2;0,8;60,2;19,1;79,3;0;11;0;;80,27;
01-01-2023 05:1290;44;29;0,6;0;10;0,2;1,4;163,1;17,5;180,6;0;9,9;0;;81,47;
01-01-2023 01:1291;38;19;0,5;0;316;0,2;1,1;155,5;14,8;170,2;0;9,3;0;;83;
01-01-2023 02:1291;40;26;0,4;0;297;0,2;1;232,5;14,7;247,2;0;8,7;0;;83,22;
01-01-2023 03:1291;25;15;0,6;0;348;0,1;0,6;151,3;11,2;162,6;0;8,2;0;;84,11;
01-01-2023 04:1291;22;21;0,4;0;257;0,1;0,4;110,3;10,4;120,6;0;7,8;0;;84,44;
01-01-2023 05:1291;35;21;0,4;0;307;0,1;0,6;207,7;10,4;218,1;0;6,9;0;;84,06;
01-01-2023 01:1292;31;23;0,7;0;264;0,1;0,7;219;11,7;230,7;0;6,9;0;;84,96;
01-01-2023 02:1292;43;35;0,5;0;324;0,2;0,9;246,3;14,7;261;0;6,5;0;;85,09;
01-01-2023 03:1292;39;24;0,7;0;339;0,5;0,5;97;9,8;106,8;0;8,7;66;;86,25;
01-01-2023 04:1292;49;32;0,8;0;341;1,6;0,8;100;15,4;115,5;0;14,2;203;;85,36;
01-01-2023 05:1292;49;24;1;0;343;6,3;0,7;51;17,4;68,3;0;16,7;336;;70,22;
01-01-2023 01:1293;57;37;1,2;0;338;18,5;0,7;15,5;15;30,5;0;20,1;616;;56,3;
01-01-2023 02:1293;31;15;1,4;0;290;30,3;0,2;2,1;3,8;5,8;0;21;529;;46,32;
01-01-2023 03:1293;14;10;1,2;0;327;30,2;0,1;1,9;1,9;3,8;0;23,9;788;;38,45;
01-01-2023 04:1293;20;5;1,8;0;206;27,8;0,1;1,2;1,5;2,6;0;24,4;494;;31,14;
01-01-2023 05:1293;45;21;3,4;0;258;40,8;0,2;0,6;4,7;5,4;0;20,5;129;;49,68;
01-01-2023 01:1294;40;29;1,8;6,5;184;23,3;0,4;5,7;20,5;26,1;0;16;38;;70,71;
01-01-2023 02:1294;47;43;1;0;129;12,1;0,7;24,7;38,1;62,8;0;16,8;151;;80,68;
01-01-2023 03:1294;47;36;0,8;0;160;19,9;0,6;8,8;33,5;42,3;0;19,1;121;;66,07;
01-01-2023 04:1294;44;27;0,8;0;257;18,4;0,5;3,3;23,7;27;0;16,9;1;;70,19;
01-01-2023 05:1294;40;27;1;0;100;1,8;0,7;21,6;30,7;52,3;0;15,2;0;;74,54;
01-01-2023 01:1295;58;31;0,8;0;55;2,7;0,8;59,6;21,1;80,7;0;14,1;0;;78,3;
01-01-2023 02:1295;16;9;1,2;0;159;9,6;0,2;3,6;10,7;14,3;0;14,4;0;;75,55;
01-01-2023 03:1295;23;20;0,5;0;296;3,9;0,3;0,9;18,7;19,6;0;12,7;0;;77,68;
01-01-2023 04:1295;31;22;0,7;0;335;0,3;0,5;13,5;23,8;37,3;0;11,5;0;;82,25;
01-01-2023 05:1295;47;30;0,7;0;342;0,1;0,8;75,9;23,1;99,1;0;11,3;0;;84,71;
01-01-2023 01:1296;46;33;0,8;0;328;0,1;0,7;81,4;19,3;100,7;0;10,8;0;;85,32;
01-01-2023 02:1296;35;17;0,8;0;340;0,1;0,5;53,9;17,5;71,4;0;11,2;0;;86,29;
01-01-2023 03:1296;27;20;0,8;0;319;0,1;0,4;34,9;15,5;50,4;0;11,3;0;;86,15;
01-01-2023 04:1296;27;25;0,7;0;295;0,1;0,4;13,7;13,8;27,5;0;10,4;0;;85,35;
01-01-2023 05:1296;57;44;0,5;0;306;0,2;0,8;222,2;13;235;0;9,6;0;;84,98;
01-01-2023 01:1297;42;33;0,7;0;319;0,2;0,6;113,2;11,8;125;0;9,3;0;;85,55;
01-01-2023 02:1297;58;44;0,8;0;341;0,7;0,9;81,6;13,1;94,7;0;10,4;34;;86,54;
01-01-2023 03:1297;66;46;0,6;0;9;1,3;1,2;102,6;19,3;122;0;13,2;103;;87,58;
01-01-2023 04:1297;31;19;1,3;0;342;9,7;0,6;34,9;13,3;48,2;0;18,3;464;;72,32;
01-01-2023 05:1297;13;6;1,7;0;332;19,2;0,2;4,9;3,9;8,8;0;20,1;468;;52,66;
01-01-2023 01:1298;20;11;1,5;0;305;23;0,2;2,4;2,8;5,1;0;21;528;;49,17;
01-01-2023 02:1298;16;7;1,5;0;192;24,7;0,2;1,9;1,6;3,5;0;22,8;531;;39,79;
01-01-2023 03:1298;19;6;2,7;0;96;18,5;0,2;5;4,5;9,6;0;19,7;148;;45,07;
01-01-2023 04:1298;21;7;1,1;0;220;16,7;0,2;3,4;6,2;9,6;0;17,9;103;;55,34;
01-01-2023 05:1298;34;15;1,7;0;198;19,4;0,5;8,6;21,7;30,3;0;18,5;144;;58,08;
01-01-2023 01:1299;36;19;2;0;270;25,7;0,5;6,6;16,8;23,4;0;19,3;268;;57,02;
01-01-2023 02:1299;30;21;1,3;0;296;33,5;0,5;3,4;16;19,3;0;21,4;167;;51,23;
01-01-2023 03:1299;38;21;0,9;0;261;29,2;0,4;1,3;17,6;19;0;18,6;15;;56,36;
01-01-2023 04:1299;27;17;1,3;0;212;19,8;0,4;0,5;13;13,6;0;15,9;0;;66,62;
01-01-2023 05:1299;24;18;0,9;0;151;11,2;0,4;8;19,3;27,3;0;15;0;;70,42;
01-01-2023 01:1300;11;11;1,3;0;122;11,9;0,3;4,3;14,2;18,5;0;15,4;0;;65,16;
01-01-2023 02:1300;21;15;1,3;0;111;12,6;0,3;5,3;13;18,3;0;14,5;0;;66,45;
01-01-2023 03:1300;23;13;1,2;0;130;15,4;0,2;2;8,2;10,2;0;14;0;;66,16;
01-01-2023 04:1300;11;11;1,2;0;166;15,6;0,2;1,8;6,5;8,3;0;13,2;0;;70,67;
01-01-2023 05:1300;19;9;1,2;0;86;13,7;0,2;2;7,8;9,8;0;12,9;0;;73,75;
01-01-2023 01:1301;16;6;0,6;0;288;10,7;0,2;0;6,1;6,1;0;11,2;0;;76,18;
01-01-2023 02:1301;22;12;0,7;0;305;3;0,3;32,9;12,8;45,8;0;9,9;0;;80,96;
01-01-2023 03:1301;21;16;0,6;0;302;0,2;0,3;35,6;17,9;53,4;0;10;0;;84,3;
01-01-2023 04:1301;37;23;0,6;0;338;0,1;0,6;127,4;14,3;141,7;0;8,9;0;;83,79;
01-01-2023 05:1301;38;24;0,5;0;303;0,2;0,7;149,2;16,3;165,4;0;8,4;0;;84,14;
01-01-2023 01:1302;54;37;0,7;0;324;0,5;1,4;204,9;15,9;220,8;0;10,2;56;;85,68;
01-01-2023 02:1302;37;27;1,4;0;341;5,7;0,6;52,4;15,4;67,8;0;14,9;245;;83,68;
01-01-2023 03:1302;31;11;1,3;0;334;11,2;0,4;11,1;11,1;22,2;0;16,7;148;;65,26;
01-01-2023 04:1302;23;16;1,5;0;75;12,1;0,4;11,9;12,3;24,1;0;17,2;151;;61,55;
01-01-2023 05:1302;15;6;2;0;108;15,2;0,3;9,6;10;19,5;0;17,3;132;;57,33;
01-01-2023 01:1303;24;9;1,6;0;135;16,8;0,3;8,3;9,2;17,5;0;18,1;200;;56,22;
01-01-2023 02:1303;13;6;2,1;0;122;20,8;0,2;5;3,8;8,8;0;21;708;;49;
01-01-2023 03:1303;16;6;2,6;0;101;19,8;0,2;5,9;5,3;11,2;0;20,8;372;;44,41;
01-01-2023 04:1303;15;8;2,2;0;104;18;0,3;6,4;7,3;13,7;0;19,4;184;;49,34;
01-01-2023 05:1303;16;9;2;0;92;18,2;0,3;7,2;7,8;15,1;0;20,2;254;;51,29;
01-01-2023 01:1304;16;7;1,8;0;110;19,2;0,3;5,2;5,7;10,9;0;21,2;205;;47,25;
01-01-2023 02:1304;19;11;1,6;0;119;14,8;0,4;6,2;11,9;18,1;0;18,1;18;;51,7;
01-01-2023 03:1304;29;11;1,2;0;205;13,6;0,3;1,9;11,5;13,4;0;15,8;0;;62,63;
01-01-2023 04:1304;19;9;2,1;0;129;15,1;0,3;4,3;8,3;12,6;0;14,7;0;;68,3;
01-01-2023 05:1304;19;9;1,2;0;124;16,2;0,2;1,4;5,5;6,9;0;14,3;0;;72,25;
01-01-2023 01:1305;18;8;1,2;0;67;7,2;0,4;10;16,3;26,3;0;13,6;0;;73,15;
01-01-2023 02:1305;16;9;0,7;0;307;0,7;0,4;10;20,6;30,6;0;11,7;0;;76,1;
01-01-2023 03:1305;29;17;0,6;0;303;0,1;0,8;75,1;17,6;92,7;0;10,3;0;;80,07;
01-01-2023 04:1305;34;23;0,5;0;286;0,2;0,9;104,6;16,3;120,9;0;9,8;0;;83,17;
01-01-2023 05:1305;35;21;0,5;0;323;0,1;1;125,7;11,4;137,1;0;8,9;0;;82,95;
01-01-2023 01:1306;22;19;0,7;0;337;0,1;0,5;48,3;13,7;62;0;9;0;;84,76;
01-01-2023 02:1306;23;13;0,5;0;309;0,1;0,4;43,2;13,6;56,8;0;8,6;0;;85,24;
01-01-2023 03:1306;36;17;0,5;0;331;0;0,7;149;10,3;159,3;0;7,6;0;;84,53;
01-01-2023 04:1306;36;29;0,6;0;318;0,2;0,9;197,2;10,4;207,5;0;7,4;0;;84,83;
01-01-2023 05:1306;38;25;0,9;0;331;1,1;0,6;63,4;10,9;74,3;0;9,6;58;;86,57;
01-01-2023 01:1307;30;22;1,3;0;344;4,7;0,5;39,4;12;51,4;0;15,6;285;;85,52;
01-01-2023 02:1307;0;21;1,6;0;326;15,4;0,3;8,2;4,7;12,9;0;18,2;501;;62,86;
01-01-2023 03:1307;23;9;1,5;0;214;20,9;0,2;3,3;2,4;5,7;0;21,3;666;;49,72;
01-01-2023 04:1307;15;5;2,5;0;143;23,2;0,2;2,5;1,4;3,9;0;22,5;740;;40,73;
01-01-2023 05:1307;20;2;3;0;126;26,2;0,2;3,6;2,6;6,1;0;23,6;847;;33,31;
01-01-2023 01:1308;18;5;3,2;0;180;24,8;0,2;2;1,1;3,1;0;23,3;661;;36,65;
01-01-2023 02:1308;14;4;2,8;0;93;23;0,3;3,9;4,1;8;0;22,1;319;;39,14;
01-01-2023 03:1308;16;4;2;0;86;23,3;0,3;3,3;3,6;6,9;0;23,4;413;;38,41;
01-01-2023 04:1308;19;3;2,8;0;81;23,9;0,3;5,2;4,5;9,7;0;24,4;440;;35,01;
01-01-2023 05:1308;20;5;2,2;0;103;23,1;0,3;3;5,3;8,4;0;21,5;128;;40,36;
01-01-2023 01:1309;14;3;1,8;0;124;22,6;0,3;1,6;6,6;8,3;0;18,9;13;;48,71;
01-01-2023 02:1309;16;6;1,4;0;174;21,4;0,3;0,5;6,6;7,1;0;17,1;0;;56,55;
01-01-2023 03:1309;24;11;1,2;0;137;13,2;0,4;5;15,8;20,8;0;15,7;0;;62,89;
01-01-2023 04:1309;24;9;1,2;0;123;12,5;0,4;6,8;17,5;24,4;0;14,5;0;;68,05;
01-01-2023 05:1309;20;11;0,6;0;167;9,1;0,4;3,3;17,9;21,2;0;13,4;0;;70,18;
01-01-2023 01:1310;29;9;0,6;0;336;6,2;0,5;19,2;17,8;37;0;11,9;0;;74,28;
01-01-2023 02:1310;33;16;0,7;0;215;0,7;0,7;45;22,6;67,6;0;11,2;0;;78,33;
01-01-2023 03:1310;18;15;0,8;0;293;2,3;0,5;16;19,6;35,6;0;10,7;0;;79,16;
01-01-2023 04:1310;17;12;1,1;0;148;13,3;0,4;9,4;10,2;19,5;0;12,8;0;;78,17;
01-01-2023 05:1310;20;12;1;0,4;310;14,3;0,3;1;7,7;8,8;0;12,8;0;;75,85;
01-01-2023 01:1311;14;8;1,2;1,3;267;15,5;0,2;0;2,4;2,3;0;12;0;;78,65;
01-01-2023 02:1311;14;9;1,3;0;302;16,1;0,2;0,5;3,5;4;0;11,5;0;;80,93;
01-01-2023 03:1311;16;7;0,9;0,1;291;10,3;0,2;1,2;8,9;10,1;0;11,4;0;;81,49;
01-01-2023 04:1311;11;10;1;0;79;6,2;0,4;11,4;17,6;29;0;11,7;14;;80,86;
01-01-2023 05:1311;15;10;0,8;0;220;12,1;0,4;8,5;12,6;21,1;0;13,1;82;;78,15;
01-01-2023 01:1312;12;8;0,9;0;303;19,8;0,3;3,8;6;9,7;0;15,6;238;;68;
01-01-2023 02:1312;12;5;1,3;0;345;24,4;0,3;2,5;3;5,5;0;18,9;398;;56,65;
01-01-2023 03:1312;10;6;2,2;0;102;26,9;0,2;2,4;1,8;4,2;0;20,6;586;;47,77;
01-01-2023 04:1312;15;8;2,8;0;53;22,7;0,3;4,2;5,6;9,7;0;19,6;202;;48,85;
01-01-2023 05:1312;16;10;3,2;0;68;22,3;0,4;5;4,9;9,8;0;19,9;373;;51,05;
01-01-2023 01:1313;13;13;2,1;0;81;23,1;0,3;3,7;3,8;7,5;0;21,1;357;;46,83;
01-01-2023 02:1313;10;8;1,7;0;102;24;0,3;2;2,7;4,8;0;20,4;192;;47,37;
01-01-2023 03:1313;15;6;1,7;0;105;22,2;0,3;1,8;4,1;5,9;0;18,6;57;;52,06;
01-01-2023 04:1313;16;8;0,9;0;342;23,8;0,3;1,2;3,1;4,4;0;19,3;98;;54,76;
01-01-2023 05:1313;13;7;1,3;0;109;17,9;0,4;2,5;9,8;12,4;0;18,7;26;;52,07;
01-01-2023 01:1314;16;5;1,6;0;124;17,6;0,4;3,6;11,7;15,3;0;15,4;0;;64,4;
01-01-2023 02:1314;19;7;0,9;0;137;9,3;0,5;5,4;19,6;25;0;14;0;;69,89;
01-01-2023 03:1314;28;17;0,8;0;39;1,4;0,9;42,2;25,1;67,3;0;12,2;0;;74,41;
01-01-2023 04:1314;25;15;0,3;0;295;0,1;0,8;32,6;20,9;53,5;0;11;0;;78,39;
01-01-2023 05:1314;31;21;0,3;0;321;0,1;1;57,6;18,4;76;0;10;0;;81,26;
01-01-2023 01:1315;27;11;0,3;0;310;0,1;1;66,4;16,1;82,5;0;9,1;0;;82,65;
01-01-2023 02:1315;27;16;0,3;0;277;0,1;0,9;94,2;13,4;107,6;0;8,7;0;;83,43;
01-01-2023 03:1315;24;14;0,4;0;338;0,1;0,6;65,6;11,5;77,1;0;8,4;0;;83,78;
01-01-2023 04:1315;22;12;0,3;0;292;0,1;0,4;55;12,4;67,4;0;8,5;0;;84,83;
01-01-2023 05:1315;21;19;0,4;0;334;0,1;0,5;128,3;10,2;138,3;0;7,4;0;;84,29;
01-01-2023 01:1316;49;23;0,5;0;323;0,1;0,9;232,4;13,6;246;0;7,2;0;;84,48;
01-01-2023 02:1316;34;19;0,4;0;314;0,1;0,6;92,6;12,2;104,9;0;7,3;0;;85,1;
01-01-2023 03:1316;43;26;0,5;0;327;0,7;1;117,8;13,3;131,1;0;9,3;54;;85,88;
01-01-2023 04:1316;43;30;1;0;325;2,2;0,9;97,7;15,9;113,6;0;14,7;275;;84,95;
01-01-2023 05:1316;36;31;1,7;0;341;9,3;0,6;38,4;16,4;54,8;0;17,5;491;;68,69;
01-01-2023 01:1317;25;11;1,1;0;307;20,5;0,3;9,4;9,3;18,7;0;20,6;672;;54,6;
01-01-2023 02:1317;18;8;1,9;0;145;27,7;0,1;2;1,4;3,4;0;23,7;825;;41,14;
01-01-2023 03:1317;18;4;1,9;0;233;29;0,1;1,7;2,1;3,8;0;23,8;721;;37,96;
01-01-2023 04:1317;18;2;2;0;162;27,9;0,1;1,9;2,1;4,1;0;24,6;594;;34,11;
01-01-2023 05:1317;30;17;2,1;0;267;40,1;0,2;0,9;3,9;4,7;0;21,9;158;;45,16;
01-01-2023 01:1318;33;21;2,4;7,3;246;37,3;0,2;1;6,2;7,1;0;18,9;63;;60,98;
01-01-2023 02:1318;30;25;1,1;0,1;259;24,7;0,5;4,2;15,8;20;0;17,1;127;;80,28;
01-01-2023 03:1318;35;27;1;0;216;13,4;0,4;5,4;28;33,4;0;16,6;11;;78,58;
01-01-2023 04:1318;39;20;0,5;0;282;6,2;0,6;11,1;31,6;42,8;0;15,6;0;;81,15;
01-01-2023 05:1318;65;43;0,5;0;307;0,2;1,8;107,8;36,8;144,6;0;14,1;0;;82,99;
01-01-2023 01:1319;81;49;0,5;0;10;0,1;1,8;159,6;28,1;187,7;0;12,8;0;;84,31;
01-01-2023 02:1319;61;29;0,4;0;306;0,1;1,3;121,4;20,4;141,8;0;11,7;0;;84,64;
01-01-2023 03:1319;46;18;0,8;0;17;0,1;0,9;91,1;21,2;112,3;0;11;0;;85,21;
01-01-2023 04:1319;26;10;0,7;0;262;2,9;0,5;42,3;16,4;58,7;0;11;0;;85,97;
01-01-2023 05:1319;24;11;1;0;348;0,1;0,6;43,2;19,8;63;0;10,6;0;;86,16;
01-01-2023 01:1320;20;7;0,8;0;290;1;0,4;27,2;19,8;47;0;10,5;0;;86,38;
01-01-2023 02:1320;20;9;0,7;0;286;0,1;0,3;26,4;17,6;43,9;0;9,9;0;;86,21;
01-01-2023 03:1320;18;13;1;0;341;0,2;0,3;42,1;17,5;59,6;0;9,6;0;;86,32;
01-01-2023 04:1320;32;19;0,7;0;306;0,9;0,2;26,5;17,9;44,4;0;10,3;0;;86,98;
01-01-2023 05:1320;31;22;0,6;0;231;0,6;0,3;45,6;17,2;62,8;0;9,9;0;;86,72;
01-01-2023 01:1321;36;29;0,9;0;328;0,3;0,4;64,8;16,3;81;0;9,6;0;;86,65;
01-01-2023 02:1321;48;39;0,9;0;329;0,8;0,8;73,4;17,4;90,8;0;10,9;63;;87,27;
01-01-2023 03:1321;40;24;1,2;0;329;3,4;0,6;43,5;17,4;60,9;0;13,9;191;;87,26;
01-01-2023 04:1321;32;16;1,4;0;4;11,7;0,4;22,1;13,5;35,6;0;17,7;337;;74,49;
01-01-2023 05:1321;12;11;1,6;0;190;23,9;0,2;3,6;4,6;8,2;0;20;425;;53,12;
01-01-2023 01:1322;19;8;2;0;178;24,7;0,2;4,5;5,1;9,6;0;21,9;597;;45,1;
01-01-2023 02:1322;22;5;2,2;0;144;23,6;0,2;4,2;4,1;8,3;0;22,4;572;;41,24;
01-01-2023 03:1322;16;6;1,5;0;120;24;0,2;3,1;4,7;7,8;0;22,1;269;;41,88;
01-01-2023 04:1322;18;6;2,4;0;81;18,3;0,2;7,5;8,9;16,4;0;20,8;266;;49,22;
01-01-2023 05:1322;23;9;3,2;0;247;27,7;0,2;1,6;2,5;4,1;0;20,6;262;;52,25;
01-01-2023 01:1323;25;12;2,3;0;253;25,9;0,2;2,2;5,6;7,8;0;20,2;334;;60,26;
01-01-2023 02:1323;21;12;2,7;0;259;23,8;0,2;0,8;5,5;6,3;0;19,3;158;;59,39;
01-01-2023 03:1323;25;9;1,3;0;281;20,9;0,2;0,4;5;5,4;0;16,2;0;;69,48;
01-01-2023 04:1323;16;11;0,8;0;309;19,7;0,2;0,6;6,3;6,9;0;15,8;0;;71,02;
01-01-2023 05:1323;11;11;0,5;0;298;19,8;0,2;0;3,1;3,1;0;15,3;0;;72,49;
01-01-2023 01:1324;17;8;0,9;0;80;6,6;0,3;8,9;18,4;27,3;0;15;0;;72,56;
01-01-2023 02:1324;20;6;0,9;0;235;17,9;0,1;0,3;3,7;4;0;15;0;;68,37;
01-01-2023 03:1324;17;7;1,1;0;338;18,1;0,1;0,4;4,5;4,9;0;14,4;0;;70,36;
01-01-2023 04:1324;17;8;1;0;250;18,4;0,1;0;2,4;2,4;0;13,9;0;;71,42;
01-01-2023 05:1324;18;12;1;0;316;3,9;0,3;6,4;16,2;22,6;0;12,4;0;;77,15;
01-01-2023 01:1325;21;8;0,9;0;15;3,7;0,3;13,6;17,3;30,9;0;12;0;;80,87;
01-01-2023 02:1325;22;9;0,9;0;334;8,7;0,2;0,9;10,7;11,6;0;12,3;0;;78,46;
01-01-2023 03:1325;17;8;1,1;0;226;16,8;0,2;0,3;3,6;3,8;0;12,7;0;;76,62;
01-01-2023 04:1325;29;20;1;0;338;2,4;0,3;33,5;16,5;50;0;11,6;0;;78,9;
01-01-2023 05:1325;33;30;1,2;0;359;0;0,6;76;20,2;96,2;0;10,7;0;;82,15;
01-01-2023 01:1326;33;23;0,9;0;319;5;0,7;56,6;18,5;75,1;0;12,9;79;;82,89;
01-01-2023 02:1326;27;21;1,1;0;316;11,4;0,5;15,5;11,4;26,9;0;16,6;200;;68,98;
01-01-2023 03:1326;27;17;1,2;0;316;0;0;0;0;0;0;18,6;413;;58,61;
01-01-2023 04:1326;17;9;1,3;0;253;0;0;0;0;0;0;21,6;582;;48,12;
01-01-2023 05:1326;23;15;1,8;0;88;0;0;0;0;0;0;21,6;399;;45,67;
01-01-2023 01:1327;21;14;2;0;149;0;0;0;0;0;0;21,1;273;;43,99;
01-01-2023 02:1327;32;17;2,7;0;226;0;0;3,5;6,9;10,4;0;21,4;362;;44,98;
01-01-2023 03:1327;37;20;2,6;0;275;0;0,3;0,5;4,4;4,9;0;18,9;161;;56,95;
01-01-2023 04:1327;32;23;1,2;0;293;39,5;0,3;0,3;3,5;3,9;0;18,3;149;;65,08;
01-01-2023 05:1327;26;9;2,4;0;265;35,1;0,2;0,6;2;2,5;0;19,6;324;;58,9;
01-01-2023 01:1328;29;16;2,4;0;258;33,9;0,2;0,8;3,1;3,9;0;20;202;;56,01;
01-01-2023 02:1328;26;13;2;0;263;25;0,3;0,1;5;5;0;16,6;18;;64,92;
01-01-2023 03:1328;30;17;1;0;261;18,1;0,3;0,3;10,6;10,9;0;14,9;0;;73,6;
01-01-2023 04:1328;45;25;0,6;0;317;7;0,6;20,6;26,3;46,9;0;14,2;0;;75,81;
01-01-2023 05:1328;44;23;0,7;0;167;4;0,7;32,4;27,8;60,3;0;14,2;0;;77,96;
01-01-2023 01:1329;38;21;0,8;0;350;1,4;0,6;19;28,4;47,3;0;14;0;;77,62;
01-01-2023 02:1329;33;23;0,7;0;181;4,1;0,6;30,1;24,5;54,6;0;13,1;0;;77,91;
01-01-2023 03:1329;22;12;0,7;0;310;7,7;0,3;1,2;14,7;15,9;0;11,9;0;;77,32;
01-01-2023 04:1329;18;11;1,1;0;350;10,2;0,3;1,3;12,6;13,9;0;12,1;0;;74,88;
01-01-2023 05:1329;27;21;0,8;0;330;0,5;0,4;43,1;23,3;66,4;0;10,7;0;;76,33;
01-01-2023 01:1330;22;17;0,7;0;298;1,1;0,3;30,5;20,9;51,4;0;10,2;0;;76,44;
01-01-2023 02:1330;35;19;0,4;0;317;0,2;0,3;44,5;20,7;65,2;0;9,7;0;;78,43;
01-01-2023 03:1330;60;34;0,4;0;344;0,2;0,6;137,5;20,1;157,6;0;8,5;0;;78,87;
01-01-2023 04:1330;50;27;0,4;0;302;0,2;0,8;161,2;19,7;180,9;0;8;0;;82,11;
01-01-2023 05:1330;57;41;0,6;0;318;0,4;1,1;174,6;19,1;193,8;0;9,1;28;;84,14;
01-01-2023 01:1331;51;34;1;0;336;2,3;0,8;81,6;21,4;103;0;12,6;145;;78,47;
01-01-2023 02:1331;46;23;1,2;0;326;10,2;0,6;29;17,8;46,8;0;15,8;290;;65,11;
01-01-2023 03:1331;36;23;1,2;0;319;18;0,3;13,8;12;25,8;0;18,7;488;;53,36;
01-01-2023 04:1331;27;9;1,6;0;301;29,1;0,2;4,8;4,9;9,7;0;21,7;777;;40,65;
01-01-2023 05:1331;25;11;1,5;0;283;36;0,2;1,8;3,2;5;0;22,7;522;;35,34;
01-01-2023 01:1332;24;10;1,4;0;230;37,3;0,2;1,9;5,6;7,5;0;22,9;322;;34,75;
01-01-2023 02:1332;48;30;3,6;0;262;59,1;0,3;0,3;5,8;6,2;0;21;360;;46,52;
01-01-2023 03:1332;43;25;2,3;0;254;53,3;0,3;0,4;5,1;5,4;0;19,9;228;;55,84;
01-01-2023 04:1332;45;25;2,5;0;251;49,9;0,3;0,7;5,6;6,3;0;20,8;287;;52,51;
01-01-2023 05:1332;44;26;1,6;0,3;240;38;0,3;0;11,4;11,5;0;17,5;7;;62,05;
01-01-2023 01:1333;44;26;0,7;0,1;235;19,8;0,4;1;25,8;26,8;0;16,1;0;;72,87;
01-01-2023 02:1333;37;18;0,8;0;322;18,4;0,4;7,8;18,5;26,3;0;14,8;0;;75,44;
01-01-2023 03:1333;37;24;1,6;2,8;265;16,5;0,4;4,2;17,1;21,3;0;14,8;0;;76,32;
01-01-2023 04:1333;26;16;1,2;6,1;277;21;0,2;0,5;3,8;4,3;0;13,6;0;;82,68;
01-01-2023 05:1333;16;10;0,8;0,1;234;17,7;0,2;0,5;5,9;6,4;0;13,2;0;;83,89;
01-01-2023 01:1334;13;13;0,6;1,1;274;22,1;0,2;0;3,6;3,5;0;12,9;0;;83,35;
01-01-2023 02:1334;16;9;0,8;0,5;329;19;0,2;0;2,5;2,4;0;12,6;0;;84,51;
01-01-2023 03:1334;18;8;0,9;1,2;324;18;0,2;0,8;6,9;7,6;0;12,3;0;;85,27;
01-01-2023 04:1334;14;7;1;0,7;333;19,4;0,2;0,4;6,3;6,7;0;11,7;0;;84,98;
01-01-2023 05:1334;22;17;0,7;0,1;338;13,2;0,2;0,8;11,5;12,3;0;11,6;0;;85,27;
01-01-2023 01:1335;14;7;0,5;0;318;5,5;0,2;14,3;17,4;31,7;0;11,8;0;;85,77;
01-01-2023 02:1335;12;9;0,5;0,4;314;3,8;0,2;11,7;20,7;32,3;0;11,6;0;;85,64;
01-01-2023 03:1335;16;11;0,6;0;275;6,5;0,2;16,3;18,9;35,1;0;11,5;0;;85,38;
